Country/Region,date_sec,log_Confirmed
Malaysia,1584230400,2.6314437690131722
Malaysia,1584316800,2.7528164311882715
Malaysia,1584403200,2.828015064223977
Malaysia,1584489600,2.8976270912904414
Malaysia,1584576000,2.9542425094393248
Malaysia,1584662400,3.012837224705172
Malaysia,1584748800,3.0729847446279304
Malaysia,1584835200,3.115943176939055
Malaysia,1584921600,3.1812717715594614
Malaysia,1585008000,3.2105860249051563
Malaysia,1585094400,3.2543063323312857
Malaysia,1585180800,3.307709923404807
Malaysia,1585267200,3.3346547668832414
Malaysia,1585353600,3.3654879848909
Malaysia,1585440000,3.392696953259666
Malaysia,1585526400,3.4192947217534604
Malaysia,1585612800,3.441852175773292
Malaysia,1585699200,3.463594402187
Malaysia,1585785600,3.493597449000527
Malaysia,1585872000,3.52283531366053
Malaysia,1585958400,3.541953474458236
Malaysia,1586044800,3.5637183399656776
Malaysia,1586131200,3.5789828427027905
Malaysia,1586217600,3.59802407233419
Malaysia,1586304000,3.6147917919564176
Malaysia,1586390400,3.6261349786353887
Malaysia,1586476800,3.638089721984506
Malaysia,1586563200,3.656098202012832
Malaysia,1586649600,3.6705241577820797
Malaysia,1586736000,3.682776646314434
Malaysia,1586822400,3.697839368218363
Malaysia,1586908800,3.7051792448736762
Malaysia,1586995200,3.714497408649806
Malaysia,1587081600,3.720242018287057
Malaysia,1587168000,3.7246853882373596
Malaysia,1587254400,3.7315081835960253
Malaysia,1587340800,3.734399742520567
Malaysia,1587427200,3.7389390312034796
Malaysia,1587513600,3.742882171437273
Malaysia,1587600000,3.7484206224675685
Maldives,1583625600,0.6020599913279624
Maldives,1583712000,0.6020599913279624
Maldives,1583798400,0.7781512503836436
Maldives,1583884800,0.9030899869919435
Maldives,1583971200,0.9030899869919435
Maldives,1584057600,0.9542425094393249
Maldives,1584144000,1.0
Maldives,1584230400,1.1139433523068367
Maldives,1584316800,1.1139433523068367
Maldives,1584403200,1.1139433523068367
Maldives,1584489600,1.1139433523068367
Maldives,1584576000,1.1139433523068367
Maldives,1584662400,1.1139433523068367
Maldives,1584748800,1.1139433523068367
Maldives,1584835200,1.1139433523068367
Maldives,1584921600,1.1139433523068367
Maldives,1585008000,1.1139433523068367
Maldives,1585094400,1.1139433523068367
