ObservationDate,SNo,Confirmed,Deaths,Recovered,log_Confirmed,log_Deaths,log_Recovered,date_sec
05/03/2020,21064,124.0,9.0,67.0,2.093421685162235,0.9542425094393249,1.8260748027008264,1588464000
05/04/2020,21387,126.0,9.0,74.0,2.100370545117563,0.9542425094393249,1.8692317197309762,1588550400
05/05/2020,21710,128.0,9.0,74.0,2.1072099696478683,0.9542425094393249,1.8692317197309762,1588636800
05/06/2020,22033,128.0,9.0,77.0,2.1072099696478683,0.9542425094393249,1.8864907251724818,1588723200
05/07/2020,22356,135.0,9.0,85.0,2.130333768495006,0.9542425094393249,1.9294189257142926,1588809600
05/08/2020,22679,145.0,10.0,85.0,2.161368002234975,1.0,1.9294189257142926,1588896000
05/09/2020,23002,153.0,10.0,87.0,2.184691430817599,1.0,1.9395192526186185,1588982400
05/10/2020,23325,174.0,11.0,89.0,2.2405492482826,1.0413926851582251,1.9493900066449128,1589068800
05/11/2020,23648,181.0,11.0,89.0,2.2576785748691846,1.0413926851582251,1.9493900066449128,1589155200
05/12/2020,23971,199.0,11.0,92.0,2.298853076409707,1.0413926851582251,1.9637878273455553,1589241600
05/13/2020,24295,219.0,11.0,96.0,2.3404441148401185,1.0413926851582251,1.9822712330395684,1589328000
05/14/2020,24616,238.0,11.0,96.0,2.376576957056512,1.0413926851582251,1.9822712330395684,1589414400
05/15/2020,24993,263.0,11.0,96.0,2.419955748489758,1.0413926851582251,1.9822712330395684,1589500800
05/16/2020,25370,298.0,11.0,99.0,2.4742162640762553,1.0413926851582251,1.99563519459755,1589587200
05/17/2020,25747,301.0,11.0,104.0,2.4785664955938436,1.0413926851582251,2.0170333392987803,1589673600
05/18/2020,26124,330.0,12.0,106.0,2.5185139398778875,1.0791812460476249,2.0253058652647704,1589760000
03/25/2020,8664,60.0,1.0,0.0,1.7781512503836436,0.0,-inf,1585094400
03/26/2020,8967,65.0,1.0,0.0,1.8129133566428555,0.0,-inf,1585180800
03/27/2020,9274,66.0,2.0,1.0,1.8195439355418688,0.3010299956639812,0.0,1585267200
03/28/2020,9582,74.0,3.0,1.0,1.8692317197309762,0.47712125471966244,0.0,1585353600
03/29/2020,9893,78.0,3.0,1.0,1.8920946026904804,0.47712125471966244,0.0,1585440000
03/30/2020,10205,82.0,3.0,1.0,1.9138138523837167,0.47712125471966244,0.0,1585526400
03/31/2020,10519,87.0,3.0,1.0,1.9395192526186185,0.47712125471966244,0.0,1585612800
04/01/2020,10832,90.0,5.0,1.0,1.954242509439325,0.6989700043360189,0.0,1585699200
04/02/2020,11146,94.0,5.0,1.0,1.9731278535996986,0.6989700043360189,0.0,1585785600
04/03/2020,11461,98.0,6.0,1.0,1.9912260756924949,0.7781512503836436,0.0,1585872000
04/04/2020,11776,103.0,6.0,1.0,2.012837224705172,0.7781512503836436,0.0,1585958400
04/05/2020,12093,104.0,7.0,1.0,2.0170333392987803,0.8450980400142568,0.0,1586044800
04/06/2020,12413,105.0,8.0,1.0,2.0211892990699383,0.9030899869919435,0.0,1586131200
04/07/2020,12733,107.0,8.0,1.0,2.0293837776852097,0.9030899869919435,0.0,1586217600
04/08/2020,13053,107.0,8.0,1.0,2.0293837776852097,0.9030899869919435,0.0,1586304000
04/09/2020,13373,109.0,8.0,1.0,2.037426497940624,0.9030899869919435,0.0,1586390400
04/10/2020,13693,109.0,8.0,1.0,2.037426497940624,0.9030899869919435,0.0,1586476800
04/11/2020,14014,112.0,8.0,12.0,2.0492180226701815,0.9030899869919435,1.0791812460476249,1586563200
04/12/2020,14335,113.0,8.0,16.0,2.0530784434834195,0.9030899869919435,1.2041199826559248,1586649600
04/13/2020,14655,113.0,8.0,16.0,2.0530784434834195,0.9030899869919435,1.2041199826559248,1586736000
04/14/2020,14975,113.0,8.0,17.0,2.0530784434834195,0.9030899869919435,1.2304489213782739,1586822400
04/15/2020,15295,114.0,8.0,19.0,2.0569048513364727,0.9030899869919435,1.2787536009528289,1586908800
04/16/2020,15615,114.0,8.0,20.0,2.0569048513364727,0.9030899869919435,1.3010299956639813,1586995200
04/17/2020,15935,114.0,8.0,20.0,2.0569048513364727,0.9030899869919435,1.3010299956639813,1587081600
04/18/2020,16255,114.0,8.0,21.0,2.0569048513364727,0.9030899869919435,1.3222192947339193,1587168000
04/19/2020,16575,114.0,8.0,21.0,2.0569048513364727,0.9030899869919435,1.3222192947339193,1587254400
04/20/2020,16895,114.0,8.0,22.0,2.0569048513364727,0.9030899869919435,1.3424226808222062,1587340800
04/21/2020,17215,115.0,8.0,28.0,2.060697840353612,0.9030899869919435,1.4471580313422192,1587427200
04/22/2020,17535,115.0,8.0,37.0,2.060697840353612,0.9030899869919435,1.568201724066995,1587513600
04/23/2020,17854,115.0,8.0,48.0,2.060697840353612,0.9030899869919435,1.6812412373755872,1587600000
04/24/2020,18174,115.0,8.0,48.0,2.060697840353612,0.9030899869919435,1.6812412373755872,1587686400
04/25/2020,18493,115.0,8.0,53.0,2.060697840353612,0.9030899869919435,1.724275869600789,1587772800
04/26/2020,18812,115.0,8.0,54.0,2.060697840353612,0.9030899869919435,1.7323937598229686,1587859200
04/27/2020,19131,116.0,8.0,59.0,2.0644579892269186,0.9030899869919435,1.7708520116421442,1587945600
04/28/2020,19452,116.0,8.0,59.0,2.0644579892269186,0.9030899869919435,1.7708520116421442,1588032000
04/29/2020,19773,116.0,8.0,71.0,2.0644579892269186,0.9030899869919435,1.8512583487190752,1588118400
04/30/2020,20096,116.0,8.0,72.0,2.0644579892269186,0.9030899869919435,1.8573324964312685,1588204800
05/01/2020,20419,116.0,8.0,83.0,2.0644579892269186,0.9030899869919435,1.919078092376074,1588291200
05/02/2020,20742,116.0,8.0,88.0,2.0644579892269186,0.9030899869919435,1.9444826721501687,1588377600
05/03/2020,21065,116.0,8.0,93.0,2.0644579892269186,0.9030899869919435,1.968482948553935,1588464000
05/04/2020,21388,116.0,8.0,99.0,2.0644579892269186,0.9030899869919435,1.99563519459755,1588550400
05/05/2020,21711,116.0,8.0,103.0,2.0644579892269186,0.9030899869919435,2.012837224705172,1588636800
05/06/2020,22034,116.0,8.0,103.0,2.0644579892269186,0.9030899869919435,2.012837224705172,1588723200
05/07/2020,22357,116.0,8.0,103.0,2.0644579892269186,0.9030899869919435,2.012837224705172,1588809600
05/08/2020,22680,116.0,8.0,103.0,2.0644579892269186,0.9030899869919435,2.012837224705172,1588896000
05/09/2020,23003,116.0,8.0,104.0,2.0644579892269186,0.9030899869919435,2.0170333392987803,1588982400
05/10/2020,23326,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589068800
05/11/2020,23649,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589155200
05/12/2020,23972,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589241600
05/13/2020,24296,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589328000
05/14/2020,24617,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589414400
05/15/2020,24994,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589500800
05/16/2020,25371,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589587200
05/17/2020,25748,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589673600
05/18/2020,26125,116.0,8.0,107.0,2.0644579892269186,0.9030899869919435,2.0293837776852097,1589760000
03/19/2020,6884,39.0,1.0,0.0,1.591064607026499,0.0,-inf,1584576000
03/20/2020,7166,54.0,1.0,0.0,1.7323937598229686,0.0,-inf,1584662400
03/21/2020,7473,60.0,1.0,0.0,1.7781512503836436,0.0,-inf,1584748800
03/22/2020,7768,75.0,3.0,1.0,1.8750612633917,0.47712125471966244,0.0,1584835200
03/23/2020,8066,89.0,3.0,1.0,1.9493900066449128,0.47712125471966244,0.0,1584921600
03/24/2020,8363,114.0,4.0,1.0,2.0569048513364727,0.6020599913279624,0.0,1585008000
03/25/2020,8665,173.0,5.0,2.0,2.2380461031287955,0.6989700043360189,0.3010299956639812,1585094400
03/26/2020,8968,197.0,6.0,2.0,2.294466226161593,0.7781512503836436,0.3010299956639812,1585180800
03/27/2020,9275,227.0,6.0,2.0,2.3560258571931225,0.7781512503836436,0.3010299956639812,1585267200
03/28/2020,9583,278.0,8.0,2.0,2.444044795918076,0.9030899869919435,0.3010299956639812,1585353600
03/29/2020,9894,312.0,8.0,2.0,2.494154594018443,0.9030899869919435,0.3010299956639812,1585440000
03/30/2020,10206,312.0,8.0,3.0,2.494154594018443,0.9030899869919435,0.47712125471966244,1585526400
03/31/2020,10520,394.0,10.0,3.0,2.595496221825574,1.0,0.47712125471966244,1585612800
04/01/2020,10833,423.0,12.0,5.0,2.6263403673750423,1.0791812460476249,0.6989700043360189,1585699200
04/02/2020,11147,455.0,14.0,5.0,2.6580113966571126,1.146128035678238,0.6989700043360189,1585785600
04/03/2020,11462,495.0,18.0,5.0,2.694605198933569,1.255272505103306,0.6989700043360189,1585872000
04/04/2020,11777,553.0,18.0,5.0,2.7427251313046983,1.255272505103306,0.6989700043360189,1585958400
04/05/2020,12094,574.0,22.0,5.0,2.7589118923979736,1.3424226808222062,0.6989700043360189,1586044800
04/06/2020,12414,596.0,22.0,5.0,2.7752462597402365,1.3424226808222062,0.6989700043360189,1586131200
04/07/2020,12734,623.0,23.0,25.0,2.7944880466591697,1.3617278360175928,1.3979400086720377,1586217600
04/08/2020,13054,628.0,24.0,25.0,2.797959643737196,1.380211241711606,1.3979400086720377,1586304000
04/09/2020,13374,643.0,25.0,25.0,2.808210972924222,1.3979400086720377,1.3979400086720377,1586390400
04/10/2020,13694,671.0,25.0,25.0,2.826722520168992,1.3979400086720377,1.3979400086720377,1586476800
04/11/2020,14015,685.0,28.0,43.0,2.8356905714924254,1.4471580313422192,1.6334684555795864,1586563200
04/12/2020,14336,707.0,31.0,43.0,2.8494194137968996,1.4913616938342726,1.6334684555795864,1586649600
04/13/2020,14656,726.0,34.0,43.0,2.8609366207000937,1.5314789170422551,1.6334684555795864,1586736000
04/14/2020,14976,747.0,34.0,43.0,2.873320601815399,1.5314789170422551,1.6334684555795864,1586822400
04/15/2020,15296,780.0,35.0,43.0,2.8920946026904804,1.5440680443502757,1.6334684555795864,1586908800
04/16/2020,15616,822.0,37.0,43.0,2.9148718175400505,1.568201724066995,1.6334684555795864,1586995200
04/17/2020,15936,864.0,37.0,43.0,2.936513742478893,1.568201724066995,1.6334684555795864,1587081600
04/18/2020,16256,864.0,37.0,43.0,2.936513742478893,1.568201724066995,1.6334684555795864,1587168000
04/19/2020,16576,879.0,38.0,43.0,2.9439888750737717,1.5797835966168101,1.6334684555795864,1587254400
04/20/2020,16896,884.0,38.0,148.0,2.946452265013073,1.5797835966168101,2.1702617153949575,1587340800
04/21/2020,17216,884.0,38.0,148.0,2.946452265013073,1.5797835966168101,2.1702617153949575,1587427200
04/22/2020,17536,909.0,38.0,190.0,2.9585638832219674,1.5797835966168101,2.278753600952829,1587513600
04/23/2020,17855,918.0,38.0,190.0,2.9628426812012423,1.5797835966168101,2.278753600952829,1587600000
04/24/2020,18175,922.0,38.0,194.0,2.9647309210536292,1.5797835966168101,2.287801729930226,1587686400
04/25/2020,18494,939.0,38.0,207.0,2.972665592266111,1.5797835966168101,2.315970345456918,1587772800
04/26/2020,18813,949.0,38.0,216.0,2.977266212427293,1.5797835966168101,2.3344537511509307,1587859200
04/27/2020,19132,967.0,39.0,279.0,2.9854264740830017,1.591064607026499,2.4456042032735974,1587945600
04/28/2020,19453,975.0,40.0,279.0,2.989004615698537,1.6020599913279623,2.4456042032735974,1588032000
04/29/2020,19774,980.0,40.0,294.0,2.9912260756924947,1.6020599913279623,2.4683473304121573,1588118400
04/30/2020,20097,994.0,41.0,305.0,2.997386384397313,1.6127838567197355,2.484299839346786,1588204800
05/01/2020,20420,998.0,41.0,316.0,2.999130541287371,1.6127838567197355,2.499687082618404,1588291200
05/02/2020,20743,1009.0,42.0,323.0,3.0038911662369103,1.6232492903979006,2.509202522331103,1588377600
05/03/2020,21066,1013.0,42.0,328.0,3.0056094453602804,1.6232492903979006,2.515873843711679,1588464000
05/04/2020,21389,1018.0,43.0,406.0,3.00774777800074,1.6334684555795864,2.6085260335771943,1588550400
05/05/2020,21712,1022.0,43.0,482.0,3.009450895798694,1.6334684555795864,2.6830470382388496,1588636800
05/06/2020,22035,1025.0,43.0,591.0,3.010723865391773,1.6334684555795864,2.7715874808812555,1588723200
05/07/2020,22358,1026.0,44.0,600.0,3.0111473607757975,1.6434526764861874,2.7781512503836434,1588809600
05/08/2020,22681,1030.0,45.0,638.0,3.012837224705172,1.6532125137753437,2.8048206787211623,1588896000
05/09/2020,23004,1032.0,45.0,660.0,3.0136796972911926,1.6532125137753437,2.8195439355418688,1588982400
05/10/2020,23327,1032.0,45.0,700.0,3.0136796972911926,1.6532125137753437,2.845098040014257,1589068800
05/11/2020,23650,1032.0,45.0,727.0,3.0136796972911926,1.6532125137753437,2.8615344108590377,1589155200
05/12/2020,23973,1032.0,45.0,740.0,3.0136796972911926,1.6532125137753437,2.8692317197309762,1589241600
05/13/2020,24297,1032.0,45.0,759.0,3.0136796972911926,1.6532125137753437,2.88024177589548,1589328000
05/14/2020,24618,1032.0,45.0,770.0,3.0136796972911926,1.6532125137753437,2.886490725172482,1589414400
05/15/2020,24995,1035.0,45.0,802.0,3.0149403497929366,1.6532125137753437,2.9041743682841634,1589500800
05/16/2020,25372,1037.0,45.0,807.0,3.015778756389041,1.6532125137753437,2.90687353472207,1589587200
05/17/2020,25749,1037.0,45.0,816.0,3.015778756389041,1.6532125137753437,2.9116901587538613,1589673600
05/18/2020,26126,1043.0,46.0,819.0,3.018284308426531,1.662757831681574,2.9132839017604186,1589760000
03/17/2020,6291,47.0,1.0,0.0,1.6720978579357175,0.0,-inf,1584403200
03/18/2020,6533,98.0,1.0,0.0,1.9912260756924949,0.0,-inf,1584489600
03/19/2020,6803,192.0,3.0,0.0,2.2833012287035497,0.47712125471966244,-inf,1584576000
03/20/2020,7074,359.0,4.0,0.0,2.5550944485783194,0.6020599913279624,-inf,1584662400
03/21/2020,7352,670.0,9.0,0.0,2.8260748027008264,0.9542425094393249,-inf,1584748800
03/22/2020,7769,1236.0,30.0,0.0,3.092018470752797,1.4771212547196624,-inf,1584835200
03/23/2020,8067,1529.0,37.0,0.0,3.1844074854123203,1.568201724066995,-inf,1584921600
03/24/2020,8364,1872.0,44.0,0.0,3.2723058444020863,1.6434526764861874,-inf,1585008000
03/25/2020,8666,2433.0,59.0,26.0,3.3861421089308186,1.7708520116421442,1.414973347970818,1585094400
03/26/2020,8969,3629.0,75.0,26.0,3.5597869682005565,1.8750612633917,1.414973347970818,1585180800
03/27/2020,9276,5698.0,92.0,42.0,3.755722444903458,1.9637878273455553,1.6232492903979006,1585267200
03/28/2020,9584,7402.0,108.0,70.0,3.869349080759093,2.03342375548695,1.845098040014257,1585353600
03/29/2020,9895,9217.0,131.0,105.0,3.9645895874899035,2.1172712956557644,2.0211892990699383,1585440000
03/30/2020,10207,10827.0,168.0,162.0,4.03450813677917,2.225309281725863,2.2095150145426308,1585526400
03/31/2020,10521,13531.0,214.0,243.0,4.13132989404281,2.330413773349191,2.385606273598312,1585612800
04/01/2020,10834,15679.0,277.0,333.0,4.1953183601130135,2.4424797690644486,2.5224442335063197,1585699200
04/02/2020,11148,18135.0,356.0,415.0,4.258517559916453,2.5514499979728753,2.6180480967120925,1585785600
04/03/2020,11463,20921.0,425.0,484.0,4.320582439473552,2.6283889300503116,2.6848453616444123,1585872000
04/04/2020,11778,23934.0,501.0,786.0,4.379015286693483,2.699837725867246,2.895422546039408,1585958400
04/05/2020,12095,27069.0,574.0,1042.0,4.432472212087323,2.7589118923979736,3.0178677189635055,1586044800
04/06/2020,12415,30217.0,649.0,1326.0,4.480251344578787,2.812244696800369,3.1225435240687545,1586131200
04/07/2020,12735,34109.0,725.0,1582.0,4.532868987045975,2.8603380065709936,3.1992064791616577,1586217600
04/08/2020,13055,38226.0,812.0,1846.0,4.582358855465685,2.9095560292411755,3.266231696689893,1586304000
04/09/2020,13375,42282.0,908.0,2142.0,4.626155521880912,2.958085848521085,3.330819466495837,1586390400
04/10/2020,13695,47029.0,1006.0,2423.0,4.672365744234083,3.0025979807199086,3.384353414137506,1586476800
04/11/2020,14016,52167.0,1101.0,2965.0,4.7173958621985514,3.041787318971752,3.4720246977002813,1586563200
04/12/2020,14337,56956.0,1198.0,3446.0,4.755539481349887,3.0784568180532927,3.53731527311201,1586649600
04/13/2020,14657,61049.0,1296.0,3957.0,4.785678554471912,3.1126050015345745,3.597366050266028,1586736000
04/14/2020,14977,65111.0,1403.0,4799.0,4.81365436546127,3.1470576710283598,3.681150749932421,1586822400
04/15/2020,15297,69392.0,1518.0,5674.0,4.8413094048046865,3.1812717715594614,3.7538893314598334,1586908800
04/16/2020,15617,74193.0,1643.0,7089.0,4.8703629321687645,3.215637563435062,3.8505849763520312,1586995200
04/17/2020,15937,78546.0,1769.0,8631.0,4.895124073244099,3.2477278329097232,3.9360611166099884,1587081600
04/18/2020,16257,82329.0,1890.0,10453.0,4.915552840334156,3.2764618041732443,4.019240950395851,1587168000
04/19/2020,16577,86306.0,2017.0,11976.0,4.936040988951742,3.3047058982127653,4.078311787334996,1587254400
04/20/2020,16897,90980.0,2140.0,13430.0,4.958945932493936,3.330413773349191,4.128076012668715,1587340800
04/21/2020,17217,95591.0,2259.0,14918.0,4.980417004887677,3.353916230920363,4.173710602815911,1587427200
04/22/2020,17537,98674.0,2376.0,16477.0,4.994202733783717,3.375846436309156,4.216878141702857,1587513600
04/23/2020,17856,101790.0,2491.0,18491.0,5.00770511436478,3.3963737275365067,4.266960398597696,1587600000
04/24/2020,18176,104912.0,2600.0,21737.0,5.02082516632244,3.4149733479708178,4.337199605373581,1587686400
04/25/2020,18495,107773.0,2706.0,25582.0,5.032509972170573,3.4323277922616042,4.407934494599624,1587772800
04/26/2020,18814,110130.0,2805.0,29140.0,5.041905639223649,3.4479328655921804,4.464489547433971,1587859200
04/27/2020,19133,112261.0,2900.0,33791.0,5.050228906514935,3.462397997898956,4.528801044336473,1587945600
04/28/2020,19454,114653.0,2992.0,38809.0,5.059385422924658,3.4759615891924236,4.588932452323186,1588032000
04/29/2020,19775,117589.0,3081.0,44040.0,5.070366697056955,3.4886916983169405,4.643847310299714,1588118400
04/30/2020,20098,120204.0,3174.0,48886.0,5.079918919821658,3.5016069224188295,4.689184503432863,1588204800
05/01/2020,20421,122392.0,3258.0,53808.0,5.087753031621624,3.5129510799724906,4.73084684997056,1588291200
05/02/2020,20744,124375.0,3336.0,58259.0,5.094733093753782,3.523226041965701,4.765363025808141,1588377600
05/03/2020,21067,126045.0,3397.0,63151.0,5.100525622598912,3.531095546870028,4.800380232025844,1588464000
05/04/2020,21390,127659.0,3461.0,68166.0,5.10605143811836,3.539201599294128,4.833567810224133,1588550400
05/05/2020,21713,129491.0,3520.0,73285.0,5.112239584740319,3.546542663478131,4.865015092187244,1588636800
05/06/2020,22036,131744.0,3584.0,78202.0,5.119730845317392,3.5543680009900878,4.893217860193566,1588723200
05/07/2020,22359,133721.0,3641.0,82984.0,5.12619961569841,3.561220678933944,4.918994364887497,1588809600
05/08/2020,22682,135569.0,3689.0,86396.0,5.132160392568651,3.5669086552268032,4.936493635787443,1588896000
05/09/2020,23005,137115.0,3739.0,89480.0,5.1370849679980175,3.5727554651542195,4.951725975424592,1588982400
05/10/2020,23328,138657.0,3786.0,92691.0,5.1419417995152825,3.5781806096277777,4.967037567584738,1589068800
05/11/2020,23651,139771.0,3841.0,95780.0,5.145417072364909,3.5844443071651764,4.981274832706589,1589155200
05/12/2020,23974,141475.0,3894.0,98889.0,5.150679702607365,3.590395947184013,4.995147985176642,1589241600
05/13/2020,24298,143114.0,3952.0,101715.0,5.15568212031006,3.5968169359155904,5.007385003432691,1589328000
05/14/2020,24619,144749.0,4007.0,104030.0,5.1606155720818085,3.6028193424326997,5.017158598487815,1589414400
05/15/2020,24996,146457.0,4055.0,106133.0,5.165710133878467,3.6079908585471747,5.02585044035362,1589500800
05/16/2020,25373,148067.0,4096.0,108137.0,5.170458277192012,3.612359947967774,5.033974316954806,1589587200
05/17/2020,25750,149435.0,4140.0,109962.0,5.174452327912134,3.617000341120899,5.041242630235316,1589673600
05/18/2020,26127,150593.0,4171.0,111577.0,5.177804785065029,3.6202401898458314,5.047574680241934,1589760000
03/05/2020,3429,115.0,1.0,8.0,2.060697840353612,0.0,0.9030899869919435,1583366400
03/06/2020,3598,163.0,2.0,8.0,2.2121876044039577,0.3010299956639812,0.9030899869919435,1583452800
03/07/2020,3795,206.0,2.0,18.0,2.3138672203691533,0.3010299956639812,1.255272505103306,1583539200
03/08/2020,4018,273.0,3.0,18.0,2.436162647040756,0.47712125471966244,1.255272505103306,1583625600
03/09/2020,4272,321.0,4.0,18.0,2.506505032404872,0.6020599913279624,1.255272505103306,1583712000
03/10/2020,4538,382.0,6.0,18.0,2.582063362911709,0.7781512503836436,1.255272505103306,1583798400
03/11/2020,4744,456.0,8.0,18.0,2.658964842664435,0.9030899869919435,1.255272505103306,1583884800
03/12/2020,4961,456.0,8.0,18.0,2.658964842664435,0.9030899869919435,1.255272505103306,1583971200
03/13/2020,5240,798.0,8.0,18.0,2.9020028913507296,0.9030899869919435,1.255272505103306,1584057600
03/14/2020,5395,1140.0,21.0,18.0,3.0569048513364727,1.3222192947339193,1.255272505103306,1584144000
03/15/2020,5645,1140.0,21.0,18.0,3.0569048513364727,1.3222192947339193,1.255272505103306,1584230400
03/16/2020,12057,1544.0,56.0,20.0,3.188647295999717,1.7481880270062005,1.3010299956639813,1584316800
03/17/2020,12603,1951.0,56.0,52.0,3.2902572693945182,1.7481880270062005,1.7160033436347992,1584403200
03/18/2020,13157,2627.0,72.0,65.0,3.4194600727860704,1.8573324964312685,1.8129133566428555,1584489600
03/19/2020,13697,2692.0,138.0,65.0,3.430075055551939,2.1398790864012365,1.8129133566428555,1584576000
03/20/2020,14288,3986.0,178.0,65.0,3.600537294364469,2.250420002308894,1.8129133566428555,1584662400
03/21/2020,14890,5021.0,234.0,65.0,3.700790221374347,2.369215857410143,1.8129133566428555,1584748800
03/22/2020,15563,5686.0,282.0,93.0,3.754806855354423,2.450249108319361,1.968482948553935,1584835200
03/23/2020,16159,6655.0,336.0,135.0,3.823148059810694,2.526339277389844,2.130333768495006,1584921600
03/24/2020,16753,8083.0,423.0,135.0,3.907572578798551,2.6263403673750423,2.130333768495006,1585008000
03/25/2020,17357,9537.0,466.0,135.0,3.9794117826344353,2.66838591669,2.130333768495006,1585094400
03/26/2020,26959,11732.0,580.0,135.0,4.069372054308515,2.7634279935629373,2.130333768495006,1585180800
03/27/2020,27880,14639.0,761.0,135.0,4.1655114107855535,2.8813846567705728,2.130333768495006,1585267200
03/28/2020,28808,17194.0,1021.0,135.0,4.235376922402237,3.0090257420869104,2.130333768495006,1585353600
03/29/2020,29741,19638.0,1231.0,135.0,4.293097255691648,3.090258052931316,2.130333768495006,1585440000
03/30/2020,30677,22294.0,1411.0,135.0,4.34818799679229,3.149527013754348,2.130333768495006,1585526400
03/31/2020,31617,25305.0,1793.0,135.0,4.403206341644807,3.253580289562183,2.130333768495006,1585612800
04/01/2020,43455,29736.0,2357.0,135.0,4.47328254808767,3.3723595825243238,2.130333768495006,1585699200
04/02/2020,44714,34034.0,2926.0,135.0,4.531912994521574,3.466274321789292,2.130333768495006,1585785600
04/03/2020,45974,38542.0,3611.0,148.0,4.5859342470715685,3.5576274884268266,2.1702617153949575,1585872000
04/04/2020,47235,42326.0,4320.0,149.0,4.626607227604399,3.635483746814912,2.173186268412274,1585958400
04/05/2020,60739,48282.0,4943.0,163.0,4.6837852517105985,3.693990610460777,2.2121876044039577,1586044800
04/06/2020,74777,52156.0,5385.0,235.0,4.717304276655217,3.7311857076340003,2.3710678622717363,1586131200
04/07/2020,76697,55819.0,6171.0,265.0,4.746782051816315,3.7903555464143865,2.423245873936808,1586217600
04/08/2020,78617,61334.0,7111.0,284.0,4.787701288856414,3.8519306786402674,2.4533183400470375,1586304000
04/09/2020,80537,65729.0,7993.0,298.0,4.817757024981028,3.902709812969877,2.4742162640762553,1586390400
04/10/2020,82462,74458.0,8974.0,518.0,4.871911366550259,3.9529860651970554,2.714329759745233,1586476800
04/11/2020,84388,79725.0,9892.0,535.0,4.901594527914996,3.9952841076892596,2.7283537820212285,1586563200
04/12/2020,86312,85057.0,10629.0,539.0,4.929710060879509,4.02649240705284,2.7315887651867388,1586649600
04/13/2020,88232,89419.0,11347.0,215.0,4.951429808711276,4.054881054862772,2.3324384599156054,1586736000
04/14/2020,90152,94688.0,12129.0,225.0,4.976294943480539,4.083824996053337,2.3521825181113627,1586822400
04/15/2020,92072,99324.0,12894.0,259.0,4.997054201246473,4.110387665875087,2.413299764081252,1586908800
04/16/2020,93992,103986.0,13759.0,266.0,5.0169748726447185,4.138586870653583,2.424881636631067,1586995200
04/17/2020,95912,109608.0,14607.0,284.0,5.039842253318606,4.164561029265557,2.4533183400470375,1587081600
04/18/2020,97832,115153.0,15498.0,295.0,5.061275256815873,4.1902756565569605,2.469822015978163,1587168000
04/19/2020,116356,121015.0,16095.0,310.0,5.082839205138564,4.206690981021632,2.4913616938342726,1587254400
04/20/2020,118596,125699.0,16550.0,320.0,5.0993318226644035,4.218797998111738,2.505149978319906,1587340800
04/21/2020,120836,130015.0,17378.0,512.0,5.113993460317803,4.239999792886872,2.709269960975831,1587427200
04/22/2020,123074,134481.0,18151.0,550.0,5.128660929854877,4.258900556783608,2.7403626894942437,1587513600
04/23/2020,125309,139087.0,18791.0,569.0,5.143286539825944,4.273949892550008,2.7551122663950713,1587600000
04/24/2020,145812,144491.0,19567.0,581.0,5.159840796766859,4.291524245008066,2.7641761323903307,1587686400
04/25/2020,148364,149417.0,20381.0,631.0,5.174400012380141,4.309225488984801,2.8000293592441343,1587772800
04/26/2020,150916,153880.0,20794.0,635.0,5.187182177634778,4.317938039636056,2.8027737252919755,1587859200
04/27/2020,153472,158191.0,21157.0,662.0,5.199181771440274,4.325454086056255,2.8208579894397,1587945600
04/28/2020,156040,162193.0,21745.0,668.0,5.210032106798845,4.337359412001355,2.824776462475546,1588032000
04/29/2020,158608,166284.0,26166.0,712.0,5.220850463013834,4.41773733705707,2.8524799936368566,1588118400
04/30/2020,161192,172321.0,26842.0,714.0,5.2363382062256205,4.428814872026153,2.8536982117761744,1588204800
05/01/2020,163776,178525.0,27583.0,745.0,5.251699041746806,4.440641499424697,2.8721562727482928,1588291200
05/02/2020,166360,183340.0,28205.0,748.0,5.2632572270140665,4.450326104061412,2.8739015978644615,1588377600
05/03/2020,168944,187682.0,28520.0,753.0,5.273422622778359,4.455149521179828,2.8767949762007006,1588464000
05/04/2020,171528,191672.0,28809.0,761.0,5.282558674517854,4.4595281835834575,2.8813846567705728,1588550400
05/05/2020,174112,196083.0,29501.0,777.0,5.292439942845607,4.46983673757549,2.890421018800914,1588636800
05/06/2020,176696,202199.0,30150.0,782.0,5.305779003403568,4.47928731647617,2.893206753059848,1588723200
05/07/2020,179280,207817.0,30689.0,813.0,5.317681071152867,4.4869827371917586,2.910090545594068,1588809600
05/08/2020,181864,212467.0,31316.0,839.0,5.327291485770642,4.495766284392676,2.9237619608287004,1588896000
05/09/2020,184448,216363.0,31662.0,843.0,5.335182994559697,4.500538344560767,2.9258275746247424,1588982400
05/10/2020,187032,220287.0,31930.0,843.0,5.34298886848598,4.504198918539445,2.9258275746247424,1589068800
05/11/2020,189616,224169.0,32141.0,856.0,5.350575554468614,4.507059384802115,2.932473764677153,1589155200
