ObservationDate,SNo,Deaths,date_sec,log_Deaths
04/09/2020,13291,94.0,1586390400,1.9731278535996986
04/10/2020,13611,99.0,1586476800,1.99563519459755
04/11/2020,13932,99.0,1586563200,1.99563519459755
04/12/2020,14253,108.0,1586649600,2.03342375548695
04/13/2020,14573,123.0,1586736000,2.089905111439398
04/14/2020,14893,143.0,1586822400,2.155336037465062
04/15/2020,15213,146.0,1586908800,2.164352855784437
04/16/2020,15533,178.0,1586995200,2.250420002308894
04/17/2020,15853,190.0,1587081600,2.278753600952829
04/18/2020,16173,222.0,1587168000,2.346352974450639
04/19/2020,16493,236.0,1587254400,2.3729120029701067
04/20/2020,16813,236.0,1587340800,2.3729120029701067
04/21/2020,17133,263.0,1587427200,2.419955748489758
04/22/2020,17453,281.0,1587513600,2.44870631990508
04/23/2020,17772,328.0,1587600000,2.515873843711679
04/24/2020,18092,345.0,1587686400,2.537819095073274
04/25/2020,18411,360.0,1587772800,2.5563025007672873
04/26/2020,18730,372.0,1587859200,2.5705429398818973
04/27/2020,19049,385.0,1587945600,2.5854607295085006
04/28/2020,19370,394.0,1588032000,2.595496221825574
04/29/2020,19691,413.0,1588118400,2.615950051656401
04/30/2020,20013,430.0,1588204800,2.6334684555795866
05/01/2020,20336,455.0,1588291200,2.6580113966571126
05/02/2020,20659,474.0,1588377600,2.6757783416740852
05/03/2020,20982,487.0,1588464000,2.6875289612146345
05/04/2020,21305,536.0,1588550400,2.72916478969277
05/05/2020,21628,556.0,1588636800,2.7450747915820575
05/06/2020,21951,556.0,1588723200,2.7450747915820575
05/07/2020,22274,577.0,1588809600,2.7611758131557314
05/08/2020,22597,590.0,1588896000,2.7708520116421442
05/09/2020,22920,607.0,1588982400,2.7831886910752575
03/27/2020,9198,1.0,1585267200,0.0
03/28/2020,9505,1.0,1585353600,0.0
03/29/2020,9816,3.0,1585440000,0.47712125471966244
03/30/2020,10128,5.0,1585526400,0.6989700043360189
03/31/2020,10441,5.0,1585612800,0.6989700043360189
04/01/2020,10754,5.0,1585699200,0.6989700043360189
04/02/2020,11067,5.0,1585785600,0.6989700043360189
04/03/2020,11382,5.0,1585872000,0.6989700043360189
04/04/2020,11697,5.0,1585958400,0.6989700043360189
04/05/2020,12013,5.0,1586044800,0.6989700043360189
04/06/2020,12332,6.0,1586131200,0.7781512503836436
04/07/2020,12652,6.0,1586217600,0.7781512503836436
04/08/2020,12972,6.0,1586304000,0.7781512503836436
04/09/2020,13292,7.0,1586390400,0.8450980400142568
04/10/2020,13612,7.0,1586476800,0.8450980400142568
04/11/2020,13933,7.0,1586563200,0.8450980400142568
04/12/2020,14254,7.0,1586649600,0.8450980400142568
04/13/2020,14574,7.0,1586736000,0.8450980400142568
04/14/2020,14894,7.0,1586822400,0.8450980400142568
04/15/2020,15214,7.0,1586908800,0.8450980400142568
04/16/2020,15534,7.0,1586995200,0.8450980400142568
04/17/2020,15854,7.0,1587081600,0.8450980400142568
04/18/2020,16174,7.0,1587168000,0.8450980400142568
04/19/2020,16494,7.0,1587254400,0.8450980400142568
04/20/2020,16814,7.0,1587340800,0.8450980400142568
04/21/2020,17134,7.0,1587427200,0.8450980400142568
04/22/2020,17454,7.0,1587513600,0.8450980400142568
04/23/2020,17773,7.0,1587600000,0.8450980400142568
04/24/2020,18093,7.0,1587686400,0.8450980400142568
04/25/2020,18412,7.0,1587772800,0.8450980400142568
04/26/2020,18731,7.0,1587859200,0.8450980400142568
04/27/2020,19050,7.0,1587945600,0.8450980400142568
04/28/2020,19371,8.0,1588032000,0.9030899869919435
04/29/2020,19692,8.0,1588118400,0.9030899869919435
04/30/2020,20014,8.0,1588204800,0.9030899869919435
05/01/2020,20337,8.0,1588291200,0.9030899869919435
05/02/2020,20660,9.0,1588377600,0.9542425094393249
05/03/2020,20983,9.0,1588464000,0.9542425094393249
05/04/2020,21306,9.0,1588550400,0.9542425094393249
05/05/2020,21629,9.0,1588636800,0.9542425094393249
05/06/2020,21952,9.0,1588723200,0.9542425094393249
05/07/2020,22275,9.0,1588809600,0.9542425094393249
05/08/2020,22598,9.0,1588896000,0.9542425094393249
05/09/2020,22921,9.0,1588982400,0.9542425094393249
03/20/2020,7171,3.0,1584662400,0.47712125471966244
03/26/2020,8892,1.0,1585180800,0.0
03/27/2020,9199,1.0,1585267200,0.0
03/28/2020,9506,1.0,1585353600,0.0
03/29/2020,9817,1.0,1585440000,0.0
03/30/2020,10129,1.0,1585526400,0.0
03/31/2020,10442,2.0,1585612800,0.3010299956639812
04/01/2020,10755,3.0,1585699200,0.47712125471966244
04/02/2020,11068,3.0,1585785600,0.47712125471966244
04/03/2020,11383,6.0,1585872000,0.7781512503836436
04/04/2020,11698,5.0,1585958400,0.6989700043360189
04/05/2020,12014,6.0,1586044800,0.7781512503836436
04/06/2020,12333,6.0,1586131200,0.7781512503836436
04/07/2020,12653,6.0,1586217600,0.7781512503836436
04/08/2020,12973,7.0,1586304000,0.8450980400142568
04/09/2020,13293,8.0,1586390400,0.9030899869919435
04/10/2020,13613,10.0,1586476800,1.0
04/11/2020,13934,10.0,1586563200,1.0
04/12/2020,14255,10.0,1586649600,1.0
04/13/2020,14575,12.0,1586736000,1.0791812460476249
04/14/2020,14895,14.0,1586822400,1.146128035678238
04/15/2020,15215,16.0,1586908800,1.2041199826559248
04/16/2020,15535,17.0,1586995200,1.2304489213782739
04/17/2020,15855,17.0,1587081600,1.2304489213782739
04/18/2020,16175,17.0,1587168000,1.2304489213782739
04/19/2020,16495,17.0,1587254400,1.2304489213782739
04/20/2020,16815,19.0,1587340800,1.2787536009528289
04/21/2020,17135,19.0,1587427200,1.2787536009528289
04/22/2020,17455,19.0,1587513600,1.2787536009528289
04/23/2020,17774,20.0,1587600000,1.3010299956639813
04/24/2020,18094,25.0,1587686400,1.3979400086720377
04/25/2020,18413,25.0,1587772800,1.3979400086720377
04/26/2020,18732,25.0,1587859200,1.3979400086720377
04/27/2020,19051,25.0,1587945600,1.3979400086720377
04/28/2020,19372,25.0,1588032000,1.3979400086720377
04/29/2020,19693,25.0,1588118400,1.3979400086720377
04/30/2020,20015,25.0,1588204800,1.3979400086720377
05/01/2020,20338,25.0,1588291200,1.3979400086720377
05/02/2020,20661,25.0,1588377600,1.3979400086720377
05/03/2020,20984,27.0,1588464000,1.4313637641589874
05/04/2020,21307,29.0,1588550400,1.462397997898956
05/05/2020,21630,29.0,1588636800,1.462397997898956
05/06/2020,21953,30.0,1588723200,1.4771212547196624
05/07/2020,22276,30.0,1588809600,1.4771212547196624
05/08/2020,22599,31.0,1588896000,1.4913616938342726
05/09/2020,22922,31.0,1588982400,1.4913616938342726
03/26/2020,8893,1.0,1585180800,0.0
03/27/2020,9200,1.0,1585267200,0.0
03/28/2020,9507,1.0,1585353600,0.0
03/29/2020,9818,1.0,1585440000,0.0
03/30/2020,10130,1.0,1585526400,0.0
03/31/2020,10443,1.0,1585612800,0.0
04/01/2020,10756,1.0,1585699200,0.0
04/02/2020,11069,3.0,1585785600,0.47712125471966244
04/03/2020,11384,4.0,1585872000,0.6020599913279624
04/04/2020,11699,4.0,1585958400,0.6020599913279624
04/05/2020,12015,4.0,1586044800,0.6020599913279624
04/06/2020,12334,6.0,1586131200,0.7781512503836436
04/07/2020,12654,6.0,1586217600,0.7781512503836436
04/08/2020,12974,6.0,1586304000,0.7781512503836436
04/09/2020,13294,7.0,1586390400,0.8450980400142568
04/10/2020,13614,7.0,1586476800,0.8450980400142568
04/11/2020,13935,7.0,1586563200,0.8450980400142568
04/12/2020,14256,8.0,1586649600,0.9030899869919435
04/13/2020,14576,9.0,1586736000,0.9542425094393249
04/14/2020,14896,9.0,1586822400,0.9542425094393249
04/15/2020,15216,10.0,1586908800,1.0
04/16/2020,15536,11.0,1586995200,1.041392685158225
04/17/2020,15856,11.0,1587081600,1.041392685158225
04/18/2020,16176,12.0,1587168000,1.0791812460476249
04/19/2020,16496,14.0,1587254400,1.146128035678238
04/20/2020,16816,14.0,1587340800,1.146128035678238
04/21/2020,17136,14.0,1587427200,1.146128035678238
04/22/2020,17456,14.0,1587513600,1.146128035678238
04/23/2020,17775,14.0,1587600000,1.146128035678238
04/24/2020,18095,14.0,1587686400,1.146128035678238
04/25/2020,18414,14.0,1587772800,1.146128035678238
04/26/2020,18733,14.0,1587859200,1.146128035678238
04/27/2020,19052,14.0,1587945600,1.146128035678238
04/28/2020,19373,14.0,1588032000,1.146128035678238
04/29/2020,19694,15.0,1588118400,1.1760912590556813
04/30/2020,20016,17.0,1588204800,1.2304489213782739
05/01/2020,20339,21.0,1588291200,1.3222192947339193
05/02/2020,20662,22.0,1588377600,1.3424226808222062
05/03/2020,20985,24.0,1588464000,1.380211241711606
05/04/2020,21308,24.0,1588550400,1.380211241711606
05/05/2020,21631,24.0,1588636800,1.380211241711606
05/06/2020,21954,26.0,1588723200,1.414973347970818
05/07/2020,22277,29.0,1588809600,1.462397997898956
05/08/2020,22600,29.0,1588896000,1.462397997898956
05/09/2020,22923,30.0,1588982400,1.4771212547196624
03/26/2020,8894,1.0,1585180800,0.0
03/27/2020,9201,1.0,1585267200,0.0
03/28/2020,9508,1.0,1585353600,0.0
03/29/2020,9819,1.0,1585440000,0.0
03/30/2020,10131,1.0,1585526400,0.0
03/31/2020,10444,1.0,1585612800,0.0
04/01/2020,10757,1.0,1585699200,0.0
04/02/2020,11070,1.0,1585785600,0.0
04/03/2020,11385,1.0,1585872000,0.0
04/04/2020,11700,1.0,1585958400,0.0
04/05/2020,12016,1.0,1586044800,0.0
04/06/2020,12335,1.0,1586131200,0.0
04/07/2020,12655,4.0,1586217600,0.6020599913279624
04/08/2020,12975,5.0,1586304000,0.6989700043360189
04/09/2020,13295,5.0,1586390400,0.6989700043360189
04/10/2020,13615,7.0,1586476800,0.8450980400142568
04/11/2020,13936,7.0,1586563200,0.8450980400142568
04/12/2020,14257,7.0,1586649600,0.8450980400142568
04/13/2020,14577,7.0,1586736000,0.8450980400142568
04/14/2020,14897,8.0,1586822400,0.9030899869919435
04/15/2020,15217,8.0,1586908800,0.9030899869919435
04/16/2020,15537,11.0,1586995200,1.041392685158225
04/17/2020,15857,12.0,1587081600,1.0791812460476249
04/18/2020,16177,12.0,1587168000,1.0791812460476249
04/19/2020,16497,12.0,1587254400,1.0791812460476249
04/20/2020,16817,12.0,1587340800,1.0791812460476249
04/21/2020,17137,12.0,1587427200,1.0791812460476249
04/22/2020,17457,12.0,1587513600,1.0791812460476249
04/23/2020,17776,12.0,1587600000,1.0791812460476249
04/24/2020,18096,12.0,1587686400,1.0791812460476249
04/25/2020,18415,12.0,1587772800,1.0791812460476249
04/26/2020,18734,12.0,1587859200,1.0791812460476249
04/27/2020,19053,12.0,1587945600,1.0791812460476249
04/28/2020,19374,12.0,1588032000,1.0791812460476249
04/29/2020,19695,12.0,1588118400,1.0791812460476249
04/30/2020,20017,22.0,1588204800,1.3424226808222062
05/01/2020,20340,22.0,1588291200,1.3424226808222062
05/02/2020,20663,22.0,1588377600,1.3424226808222062
05/03/2020,20986,22.0,1588464000,1.3424226808222062
05/04/2020,21309,26.0,1588550400,1.414973347970818
05/05/2020,21632,26.0,1588636800,1.414973347970818
05/06/2020,21955,26.0,1588723200,1.414973347970818
05/07/2020,22278,27.0,1588809600,1.4313637641589874
05/08/2020,22601,27.0,1588896000,1.4313637641589874
05/09/2020,22924,28.0,1588982400,1.4471580313422192
04/04/2020,11701,1.0,1585958400,0.0
04/05/2020,12017,1.0,1586044800,0.0
04/06/2020,12336,1.0,1586131200,0.0
04/07/2020,12656,1.0,1586217600,0.0
04/08/2020,12976,1.0,1586304000,0.0
04/09/2020,13296,1.0,1586390400,0.0
04/10/2020,13616,1.0,1586476800,0.0
04/11/2020,13937,1.0,1586563200,0.0
04/12/2020,14258,1.0,1586649600,0.0
04/13/2020,14578,2.0,1586736000,0.3010299956639812
04/14/2020,14898,3.0,1586822400,0.47712125471966244
04/15/2020,15218,3.0,1586908800,0.47712125471966244
04/16/2020,15538,3.0,1586995200,0.47712125471966244
04/17/2020,15858,5.0,1587081600,0.6989700043360189
04/18/2020,16178,6.0,1587168000,0.7781512503836436
04/19/2020,16498,7.0,1587254400,0.8450980400142568
04/20/2020,16818,9.0,1587340800,0.9542425094393249
04/21/2020,17138,11.0,1587427200,1.041392685158225
04/22/2020,17458,13.0,1587513600,1.1139433523068367
04/23/2020,17777,14.0,1587600000,1.146128035678238
04/24/2020,18097,15.0,1587686400,1.1760912590556813
04/25/2020,18416,19.0,1587772800,1.2787536009528289
04/26/2020,18735,20.0,1587859200,1.3010299956639813
04/27/2020,19054,22.0,1587945600,1.3424226808222062
04/28/2020,19375,23.0,1588032000,1.3617278360175928
04/29/2020,19696,24.0,1588118400,1.380211241711606
04/30/2020,20018,26.0,1588204800,1.414973347970818
05/01/2020,20341,30.0,1588291200,1.4771212547196624
05/02/2020,20664,33.0,1588377600,1.5185139398778875
05/03/2020,20987,38.0,1588464000,1.5797835966168101
05/04/2020,21310,40.0,1588550400,1.6020599913279625
05/05/2020,21633,40.0,1588636800,1.6020599913279625
05/06/2020,21956,42.0,1588723200,1.6232492903979006
05/07/2020,22279,44.0,1588809600,1.6434526764861874
05/08/2020,22602,47.0,1588896000,1.6720978579357175
05/09/2020,22925,49.0,1588982400,1.6901960800285136
04/03/2020,11387,1.0,1585872000,0.0
04/04/2020,11702,1.0,1585958400,0.0
04/05/2020,12018,1.0,1586044800,0.0
04/06/2020,12337,4.0,1586131200,0.6020599913279624
04/07/2020,12657,4.0,1586217600,0.6020599913279624
04/08/2020,12977,4.0,1586304000,0.6020599913279624
04/09/2020,13297,4.0,1586390400,0.6020599913279624
04/10/2020,13617,5.0,1586476800,0.6989700043360189
04/11/2020,13938,5.0,1586563200,0.6989700043360189
04/12/2020,14259,5.0,1586649600,0.6989700043360189
04/13/2020,14579,5.0,1586736000,0.6989700043360189
04/14/2020,14899,5.0,1586822400,0.6989700043360189
04/15/2020,15219,5.0,1586908800,0.6989700043360189
04/16/2020,15539,5.0,1586995200,0.6989700043360189
04/17/2020,15859,5.0,1587081600,0.6989700043360189
04/18/2020,16179,5.0,1587168000,0.6989700043360189
04/19/2020,16499,5.0,1587254400,0.6989700043360189
04/20/2020,16819,7.0,1587340800,0.8450980400142568
04/21/2020,17139,7.0,1587427200,0.8450980400142568
04/22/2020,17459,7.0,1587513600,0.8450980400142568
04/23/2020,17778,8.0,1587600000,0.9030899869919435
04/24/2020,18098,8.0,1587686400,0.9030899869919435
04/25/2020,18417,8.0,1587772800,0.9030899869919435
04/26/2020,18736,8.0,1587859200,0.9030899869919435
04/27/2020,19055,8.0,1587945600,0.9030899869919435
04/28/2020,19376,8.0,1588032000,0.9030899869919435
04/29/2020,19697,8.0,1588118400,0.9030899869919435
04/30/2020,20019,8.0,1588204800,0.9030899869919435
05/01/2020,20342,8.0,1588291200,0.9030899869919435
05/02/2020,20665,8.0,1588377600,0.9030899869919435
05/03/2020,20988,10.0,1588464000,1.0
05/04/2020,21311,10.0,1588550400,1.0
05/05/2020,21634,11.0,1588636800,1.041392685158225
05/06/2020,21957,12.0,1588723200,1.0791812460476249
05/07/2020,22280,12.0,1588809600,1.0791812460476249
05/08/2020,22603,12.0,1588896000,1.0791812460476249
05/09/2020,22926,12.0,1588982400,1.0791812460476249
04/03/2020,11389,1.0,1585872000,0.0
04/04/2020,11704,1.0,1585958400,0.0
04/05/2020,12020,1.0,1586044800,0.0
04/06/2020,12339,1.0,1586131200,0.0
04/07/2020,12659,2.0,1586217600,0.3010299956639812
04/08/2020,12979,2.0,1586304000,0.3010299956639812
04/09/2020,13299,3.0,1586390400,0.47712125471966244
04/10/2020,13619,3.0,1586476800,0.47712125471966244
04/11/2020,13940,3.0,1586563200,0.47712125471966244
04/12/2020,14261,5.0,1586649600,0.6989700043360189
04/13/2020,14581,5.0,1586736000,0.6989700043360189
04/14/2020,14901,5.0,1586822400,0.6989700043360189
04/15/2020,15221,5.0,1586908800,0.6989700043360189
04/16/2020,15541,5.0,1586995200,0.6989700043360189
04/17/2020,15861,5.0,1587081600,0.6989700043360189
04/18/2020,16181,5.0,1587168000,0.6989700043360189
04/19/2020,16501,5.0,1587254400,0.6989700043360189
04/20/2020,16821,5.0,1587340800,0.6989700043360189
04/21/2020,17141,9.0,1587427200,0.9542425094393249
04/22/2020,17461,11.0,1587513600,1.041392685158225
04/23/2020,17780,11.0,1587600000,1.041392685158225
04/24/2020,18100,12.0,1587686400,1.0791812460476249
04/25/2020,18419,12.0,1587772800,1.0791812460476249
04/26/2020,18738,12.0,1587859200,1.0791812460476249
04/27/2020,19057,13.0,1587945600,1.1139433523068367
04/28/2020,19378,13.0,1588032000,1.1139433523068367
04/29/2020,19699,15.0,1588118400,1.1760912590556813
04/30/2020,20021,15.0,1588204800,1.1760912590556813
05/01/2020,20344,16.0,1588291200,1.2041199826559248
05/02/2020,20667,16.0,1588377600,1.2041199826559248
05/03/2020,20990,16.0,1588464000,1.2041199826559248
05/04/2020,21313,16.0,1588550400,1.2041199826559248
05/05/2020,21636,17.0,1588636800,1.2304489213782739
05/06/2020,21959,17.0,1588723200,1.2304489213782739
05/07/2020,22282,18.0,1588809600,1.255272505103306
05/08/2020,22605,18.0,1588896000,1.255272505103306
05/09/2020,22928,18.0,1588982400,1.255272505103306
03/10/2020,4581,1.0,1583798400,0.0
03/11/2020,4784,3.0,1583884800,0.47712125471966244
03/12/2020,5003,3.0,1583971200,0.47712125471966244
03/13/2020,5218,3.0,1584057600,0.47712125471966244
03/14/2020,5456,3.0,1584144000,0.47712125471966244
03/15/2020,5704,3.0,1584230400,0.47712125471966244
03/16/2020,5973,3.0,1584316800,0.47712125471966244
03/17/2020,6244,3.0,1584403200,0.47712125471966244
03/18/2020,6524,3.0,1584489600,0.47712125471966244
03/19/2020,6808,4.0,1584576000,0.6020599913279624
03/20/2020,7106,4.0,1584662400,0.6020599913279624
03/21/2020,7409,4.0,1584748800,0.6020599913279624
03/22/2020,7702,4.0,1584835200,0.6020599913279624
03/23/2020,8000,4.0,1584921600,0.6020599913279624
03/24/2020,8296,4.0,1585008000,0.6020599913279624
03/25/2020,8596,6.0,1585094400,0.7781512503836436
03/26/2020,8899,6.0,1585180800,0.7781512503836436
03/27/2020,9206,8.0,1585267200,0.9030899869919435
03/28/2020,9513,8.0,1585353600,0.9030899869919435
03/29/2020,9824,10.0,1585440000,1.0
03/30/2020,10136,11.0,1585526400,1.041392685158225
03/31/2020,10449,12.0,1585612800,1.0791812460476249
04/01/2020,10762,14.0,1585699200,1.146128035678238
04/02/2020,11075,16.0,1585785600,1.2041199826559248
04/03/2020,11390,17.0,1585872000,1.2304489213782739
04/04/2020,11705,17.0,1585958400,1.2304489213782739
04/05/2020,12021,18.0,1586044800,1.255272505103306
04/06/2020,12340,19.0,1586131200,1.2787536009528289
04/07/2020,12660,19.0,1586217600,1.2787536009528289
04/08/2020,12980,19.0,1586304000,1.2787536009528289
04/09/2020,13300,19.0,1586390400,1.2787536009528289
04/10/2020,13620,20.0,1586476800,1.3010299956639813
04/11/2020,13941,20.0,1586563200,1.3010299956639813
04/12/2020,14262,20.0,1586649600,1.3010299956639813
04/13/2020,14582,20.0,1586736000,1.3010299956639813
04/14/2020,14902,21.0,1586822400,1.3222192947339193
04/15/2020,15222,21.0,1586908800,1.3222192947339193
04/16/2020,15542,21.0,1586995200,1.3222192947339193
04/17/2020,15862,21.0,1587081600,1.3222192947339193
04/18/2020,16182,21.0,1587168000,1.3222192947339193
04/19/2020,16502,21.0,1587254400,1.3222192947339193
04/20/2020,16822,21.0,1587340800,1.3222192947339193
04/21/2020,17142,21.0,1587427200,1.3222192947339193
04/22/2020,17462,22.0,1587513600,1.3424226808222062
04/23/2020,17781,22.0,1587600000,1.3424226808222062
04/24/2020,18101,22.0,1587686400,1.3424226808222062
04/25/2020,18420,24.0,1587772800,1.380211241711606
04/26/2020,18739,24.0,1587859200,1.380211241711606
04/27/2020,19058,24.0,1587945600,1.380211241711606
04/28/2020,19379,24.0,1588032000,1.380211241711606
04/29/2020,19700,24.0,1588118400,1.380211241711606
04/30/2020,20022,24.0,1588204800,1.380211241711606
05/01/2020,20345,24.0,1588291200,1.380211241711606
05/02/2020,20668,25.0,1588377600,1.3979400086720377
05/03/2020,20991,25.0,1588464000,1.3979400086720377
05/04/2020,21314,25.0,1588550400,1.3979400086720377
05/05/2020,21637,25.0,1588636800,1.3979400086720377
05/06/2020,21960,25.0,1588723200,1.3979400086720377
05/07/2020,22283,25.0,1588809600,1.3979400086720377
05/08/2020,22606,26.0,1588896000,1.414973347970818
05/09/2020,22929,26.0,1588982400,1.414973347970818
04/04/2020,11706,1.0,1585958400,0.0
04/05/2020,12022,3.0,1586044800,0.47712125471966244
04/06/2020,12341,3.0,1586131200,0.47712125471966244
04/07/2020,12661,3.0,1586217600,0.47712125471966244
04/08/2020,12981,4.0,1586304000,0.6020599913279624
04/09/2020,13301,4.0,1586390400,0.6020599913279624
04/10/2020,13621,5.0,1586476800,0.6989700043360189
04/11/2020,13942,5.0,1586563200,0.6989700043360189
04/12/2020,14263,5.0,1586649600,0.6989700043360189
04/13/2020,14583,6.0,1586736000,0.7781512503836436
04/14/2020,14903,6.0,1586822400,0.7781512503836436
04/15/2020,15223,6.0,1586908800,0.7781512503836436
04/16/2020,15543,6.0,1586995200,0.7781512503836436
04/17/2020,15863,7.0,1587081600,0.8450980400142568
04/18/2020,16183,7.0,1587168000,0.8450980400142568
04/19/2020,16503,8.0,1587254400,0.9030899869919435
04/20/2020,16823,8.0,1587340800,0.9030899869919435
04/21/2020,17143,8.0,1587427200,0.9030899869919435
04/22/2020,17463,8.0,1587513600,0.9030899869919435
04/23/2020,17782,8.0,1587600000,0.9030899869919435
04/24/2020,18102,8.0,1587686400,0.9030899869919435
04/25/2020,18421,11.0,1587772800,1.041392685158225
04/26/2020,18740,12.0,1587859200,1.0791812460476249
04/27/2020,19059,12.0,1587945600,1.0791812460476249
04/28/2020,19380,16.0,1588032000,1.2041199826559248
04/29/2020,19701,16.0,1588118400,1.2041199826559248
04/30/2020,20023,16.0,1588204800,1.2041199826559248
05/01/2020,20346,18.0,1588291200,1.255272505103306
05/02/2020,20669,18.0,1588377600,1.255272505103306
05/03/2020,20992,18.0,1588464000,1.255272505103306
05/04/2020,21315,18.0,1588550400,1.255272505103306
05/05/2020,21638,20.0,1588636800,1.3010299956639813
05/06/2020,21961,20.0,1588723200,1.3010299956639813
05/07/2020,22284,20.0,1588809600,1.3010299956639813
05/08/2020,22607,20.0,1588896000,1.3010299956639813
05/09/2020,22930,20.0,1588982400,1.3010299956639813
04/02/2020,11077,1.0,1585785600,0.0
04/03/2020,11392,1.0,1585872000,0.0
04/04/2020,11707,1.0,1585958400,0.0
04/05/2020,12023,1.0,1586044800,0.0
04/06/2020,12342,1.0,1586131200,0.0
04/07/2020,12662,1.0,1586217600,0.0
04/08/2020,12982,1.0,1586304000,0.0
04/09/2020,13302,1.0,1586390400,0.0
04/10/2020,13622,1.0,1586476800,0.0
04/11/2020,13943,1.0,1586563200,0.0
04/12/2020,14264,1.0,1586649600,0.0
04/13/2020,14584,1.0,1586736000,0.0
04/14/2020,14904,1.0,1586822400,0.0
04/15/2020,15224,1.0,1586908800,0.0
04/16/2020,15544,1.0,1586995200,0.0
04/17/2020,15864,1.0,1587081600,0.0
04/18/2020,16184,1.0,1587168000,0.0
04/19/2020,16504,1.0,1587254400,0.0
04/20/2020,16824,1.0,1587340800,0.0
04/21/2020,17144,1.0,1587427200,0.0
04/22/2020,17464,1.0,1587513600,0.0
04/23/2020,17783,2.0,1587600000,0.3010299956639812
04/24/2020,18103,2.0,1587686400,0.3010299956639812
04/25/2020,18422,2.0,1587772800,0.3010299956639812
04/26/2020,18741,2.0,1587859200,0.3010299956639812
04/27/2020,19060,2.0,1587945600,0.3010299956639812
04/28/2020,19381,2.0,1588032000,0.3010299956639812
04/29/2020,19702,2.0,1588118400,0.3010299956639812
04/30/2020,20024,3.0,1588204800,0.47712125471966244
05/01/2020,20347,3.0,1588291200,0.47712125471966244
05/02/2020,20670,3.0,1588377600,0.47712125471966244
05/03/2020,20993,3.0,1588464000,0.47712125471966244
05/04/2020,21316,3.0,1588550400,0.47712125471966244
05/05/2020,21639,3.0,1588636800,0.47712125471966244
05/06/2020,21962,3.0,1588723200,0.47712125471966244
05/07/2020,22285,3.0,1588809600,0.47712125471966244
05/08/2020,22608,3.0,1588896000,0.47712125471966244
05/09/2020,22931,3.0,1588982400,0.47712125471966244
04/04/2020,11708,1.0,1585958400,0.0
04/05/2020,12024,1.0,1586044800,0.0
04/06/2020,12343,1.0,1586131200,0.0
04/07/2020,12663,1.0,1586217600,0.0
04/08/2020,12983,1.0,1586304000,0.0
04/09/2020,13303,1.0,1586390400,0.0
04/10/2020,13623,1.0,1586476800,0.0
04/11/2020,13944,1.0,1586563200,0.0
04/12/2020,14265,1.0,1586649600,0.0
04/13/2020,14585,1.0,1586736000,0.0
04/14/2020,14905,1.0,1586822400,0.0
04/15/2020,15225,1.0,1586908800,0.0
04/16/2020,15545,1.0,1586995200,0.0
04/17/2020,15865,1.0,1587081600,0.0
04/18/2020,16185,1.0,1587168000,0.0
04/19/2020,16505,1.0,1587254400,0.0
04/20/2020,16825,1.0,1587340800,0.0
04/21/2020,17145,1.0,1587427200,0.0
04/22/2020,17465,1.0,1587513600,0.0
04/23/2020,17784,1.0,1587600000,0.0
04/24/2020,18104,1.0,1587686400,0.0
04/25/2020,18423,1.0,1587772800,0.0
04/26/2020,18742,1.0,1587859200,0.0
04/27/2020,19061,1.0,1587945600,0.0
04/28/2020,19382,1.0,1588032000,0.0
04/29/2020,19703,1.0,1588118400,0.0
04/30/2020,20025,1.0,1588204800,0.0
05/01/2020,20348,1.0,1588291200,0.0
05/02/2020,20671,1.0,1588377600,0.0
05/03/2020,20994,1.0,1588464000,0.0
05/04/2020,21317,1.0,1588550400,0.0
05/05/2020,21640,1.0,1588636800,0.0
05/06/2020,21963,1.0,1588723200,0.0
05/07/2020,22286,1.0,1588809600,0.0
05/08/2020,22609,1.0,1588896000,0.0
05/09/2020,22932,1.0,1588982400,0.0
03/21/2020,7456,1.0,1584748800,0.0
03/22/2020,7705,1.0,1584835200,0.0
03/23/2020,8003,1.0,1584921600,0.0
03/24/2020,8300,2.0,1585008000,0.3010299956639812
03/25/2020,8600,4.0,1585094400,0.6020599913279624
03/26/2020,8903,4.0,1585180800,0.6020599913279624
03/27/2020,9210,5.0,1585267200,0.6989700043360189
03/28/2020,9517,7.0,1585353600,0.8450980400142568
03/29/2020,9828,7.0,1585440000,0.8450980400142568
03/30/2020,10140,7.0,1585526400,0.8450980400142568
03/31/2020,10453,8.0,1585612800,0.9030899869919435
04/01/2020,10766,8.0,1585699200,0.9030899869919435
04/02/2020,11079,9.0,1585785600,0.9542425094393249
04/03/2020,11394,9.0,1585872000,0.9542425094393249
04/04/2020,11709,11.0,1585958400,1.041392685158225
04/05/2020,12025,13.0,1586044800,1.1139433523068367
04/06/2020,12344,15.0,1586131200,1.1760912590556813
04/07/2020,12664,15.0,1586217600,1.1760912590556813
04/08/2020,12984,15.0,1586304000,1.1760912590556813
04/09/2020,13304,16.0,1586390400,1.2041199826559248
04/10/2020,13624,22.0,1586476800,1.3424226808222062
04/11/2020,13945,23.0,1586563200,1.3617278360175928
04/12/2020,14266,23.0,1586649600,1.3617278360175928
04/13/2020,14586,24.0,1586736000,1.380211241711606
04/14/2020,14906,29.0,1586822400,1.462397997898956
04/15/2020,15226,30.0,1586908800,1.4771212547196624
04/16/2020,15546,32.0,1586995200,1.505149978319906
04/17/2020,15866,33.0,1587081600,1.5185139398778875
04/18/2020,16186,33.0,1587168000,1.5185139398778875
