date_sec,Confirmed,Deaths,Recovered
1585612800,36.0,1.0,2.0
1585699200,44.0,3.0,2.0
1585785600,47.0,3.0,2.0
1585872000,47.0,3.0,2.0
1585958400,53.0,3.0,7.0
1586044800,58.0,3.0,8.0
1586131200,58.0,3.0,8.0
1586217600,63.0,3.0,8.0
1586304000,63.0,4.0,10.0
1586390400,63.0,4.0,12.0
1586476800,63.0,4.0,13.0
1586563200,65.0,4.0,13.0
1586649600,69.0,4.0,13.0
1586736000,73.0,4.0,19.0
1586822400,73.0,4.0,19.0
1586908800,125.0,5.0,21.0
1586995200,143.0,5.0,21.0
1587081600,143.0,5.0,25.0
1587168000,163.0,5.0,25.0
1587254400,173.0,5.0,27.0
1587340800,223.0,5.0,27.0
1587427200,223.0,6.0,27.0
1587513600,233.0,6.0,27.0
1587600000,257.0,6.0,28.0
1587686400,288.0,7.0,28.0
1587772800,305.0,7.0,28.0
1587859200,350.0,7.0,28.0
1587945600,364.0,7.0,29.0
1588032000,364.0,7.0,29.0
1588118400,396.0,7.0,29.0
1588204800,422.0,8.0,29.0
1588291200,432.0,8.0,31.0
1588377600,463.0,8.0,33.0
1588464000,469.0,9.0,38.0
1588550400,471.0,9.0,38.0
1588636800,473.0,9.0,56.0
1588723200,478.0,9.0,57.0
1588809600,488.0,9.0,58.0
1588896000,490.0,9.0,62.0
1588982400,490.0,9.0,62.0
1589068800,502.0,9.0,90.0
1589155200,505.0,9.0,90.0
1589241600,507.0,9.0,100.0
1589328000,509.0,9.0,113.0
1589414400,509.0,9.0,118.0
1589500800,511.0,9.0,121.0
1589587200,517.0,9.0,121.0
1589673600,520.0,9.0,127.0
1589760000,520.0,9.0,131.0
1581552000,28.0,1.0,9.0
1581638400,29.0,1.0,9.0
1581724800,43.0,1.0,12.0
1581811200,59.0,1.0,12.0
1581897600,66.0,1.0,12.0
1581984000,74.0,1.0,13.0
1582070400,84.0,1.0,18.0
1582156800,94.0,1.0,18.0
1582243200,105.0,1.0,22.0
1582329600,122.0,1.0,22.0
1582416000,147.0,1.0,22.0
1582502400,159.0,1.0,22.0
1582588800,170.0,1.0,22.0
1582675200,189.0,2.0,22.0
1582761600,214.0,4.0,22.0
1582848000,228.0,4.0,22.0
1582934400,241.0,5.0,32.0
1583020800,256.0,6.0,32.0
1583107200,274.0,6.0,32.0
1583193600,293.0,6.0,43.0
1583280000,331.0,6.0,43.0
1583366400,360.0,6.0,43.0
1583452800,420.0,6.0,46.0
1583539200,461.0,6.0,76.0
1583625600,502.0,6.0,76.0
1583712000,511.0,17.0,76.0
1583798400,581.0,10.0,101.0
1583884800,639.0,15.0,118.0
1583971200,639.0,16.0,118.0
1584057600,701.0,19.0,118.0
1584144000,773.0,22.0,118.0
1584230400,839.0,22.0,118.0
1584316800,825.0,27.0,144.0
1584403200,878.0,29.0,144.0
1584489600,889.0,29.0,144.0
1584576000,924.0,29.0,150.0
1584662400,963.0,33.0,191.0
1584748800,1007.0,35.0,232.0
1584835200,1086.0,36.0,235.0
1584921600,1128.0,42.0,235.0
1585008000,1193.0,43.0,285.0
1585094400,1307.0,45.0,310.0
1585180800,1387.0,47.0,359.0
1585267200,1468.0,49.0,372.0
1585353600,1693.0,52.0,404.0
1585440000,1866.0,54.0,424.0
1585526400,1866.0,54.0,424.0
1585612800,1953.0,56.0,424.0
1585699200,2178.0,57.0,472.0
1585785600,2495.0,62.0,472.0
1585872000,2617.0,63.0,514.0
1585958400,3139.0,77.0,514.0
1586044800,3139.0,77.0,514.0
1586131200,3654.0,85.0,575.0
1586217600,3906.0,92.0,592.0
1586304000,4257.0,93.0,622.0
1586390400,4667.0,94.0,632.0
1586476800,5530.0,99.0,685.0
1586563200,6005.0,99.0,762.0
1586649600,6748.0,108.0,762.0
1586736000,7370.0,123.0,784.0
1586822400,7645.0,143.0,799.0
1586908800,8100.0,146.0,853.0
1586995200,8626.0,178.0,901.0
1587081600,9787.0,190.0,935.0
1587168000,10296.0,222.0,1069.0
1587254400,10797.0,236.0,1159.0
1587340800,10797.0,236.0,1159.0
1587427200,11135.0,263.0,1239.0
1587513600,11512.0,281.0,1356.0
1587600000,12368.0,328.0,1494.0
1587686400,12829.0,345.0,1530.0
1587772800,13231.0,360.0,1656.0
1587859200,13441.0,372.0,1809.0
1587945600,14153.0,385.0,1899.0
1588032000,13736.0,394.0,1899.0
1588118400,13895.0,413.0,2368.0
1588204800,14088.0,430.0,2460.0
1588291200,14305.0,455.0,2975.0
1588377600,14571.0,474.0,3205.0
1588464000,14877.0,487.0,3981.0
1588550400,15078.0,536.0,4156.0
1588636800,15253.0,556.0,4496.0
1588723200,15253.0,556.0,4496.0
1588809600,15477.0,577.0,4918.0
1588896000,15575.0,590.0,5146.0
1588982400,15663.0,607.0,5906.0
1589068800,15777.0,624.0,8127.0
1589155200,15847.0,633.0,8293.0
1589241600,15968.0,657.0,8531.0
1589328000,16049.0,678.0,8920.0
1589414400,16120.0,697.0,9868.0
1589500800,16203.0,713.0,10338.0
1589587200,16237.0,725.0,10338.0
1589673600,16285.0,744.0,11153.0
1589760000,16305.0,749.0,11564.0
1585267200,235.0,1.0,18.0
1585353600,246.0,1.0,18.0
1585440000,259.0,3.0,18.0
1585526400,268.0,5.0,26.0
1585612800,274.0,5.0,30.0
1585699200,278.0,5.0,36.0
1585785600,299.0,5.0,45.0
1585872000,310.0,5.0,58.0
1585958400,323.0,5.0,74.0
1586044800,345.0,5.0,110.0
1586131200,349.0,6.0,126.0
1586217600,353.0,6.0,138.0
1586304000,358.0,6.0,150.0
1586390400,372.0,7.0,161.0
1586476800,372.0,7.0,170.0
1586563200,381.0,7.0,177.0
1586649600,389.0,7.0,201.0
1586736000,391.0,7.0,215.0
1586822400,397.0,7.0,235.0
1586908800,401.0,7.0,250.0
1586995200,402.0,7.0,259.0
1587081600,407.0,7.0,265.0
1587168000,413.0,7.0,269.0
1587254400,417.0,7.0,276.0
1587340800,425.0,7.0,282.0
1587427200,428.0,7.0,297.0
1587513600,435.0,7.0,315.0
1587600000,437.0,7.0,318.0
1587686400,441.0,7.0,326.0
1587772800,444.0,7.0,332.0
1587859200,447.0,7.0,337.0
1587945600,449.0,7.0,342.0
1588032000,449.0,8.0,348.0
1588118400,451.0,8.0,356.0
1588204800,453.0,8.0,362.0
1588291200,459.0,8.0,364.0
1588377600,460.0,9.0,367.0
1588464000,461.0,9.0,367.0
1588550400,465.0,9.0,370.0
1588636800,471.0,9.0,375.0
1588723200,473.0,9.0,377.0
1588809600,494.0,9.0,381.0
1588896000,508.0,9.0,385.0
1588982400,522.0,9.0,387.0
1589068800,540.0,9.0,389.0
1589155200,562.0,9.0,390.0
1589241600,576.0,9.0,390.0
1589328000,582.0,9.0,392.0
1589414400,586.0,9.0,393.0
1589500800,596.0,9.0,401.0
1589587200,607.0,9.0,404.0
1589673600,613.0,9.0,408.0
1589760000,629.0,9.0,413.0
1584662400,49.0,3.0,0.0
1585180800,111.0,1.0,2.0
1585267200,150.0,1.0,3.0
1585353600,228.0,1.0,16.0
1585440000,284.0,1.0,20.0
1585526400,302.0,1.0,21.0
1585612800,343.0,2.0,24.0
1585699200,380.0,3.0,26.0
1585785600,435.0,3.0,27.0
1585872000,464.0,6.0,29.0
1585958400,531.0,5.0,36.0
1586044800,584.0,6.0,42.0
1586131200,662.0,6.0,46.0
1586217600,697.0,6.0,51.0
1586304000,727.0,7.0,54.0
1586390400,781.0,8.0,60.0
1586476800,812.0,10.0,64.0
1586563200,865.0,10.0,81.0
1586649600,951.0,10.0,99.0
1586736000,1091.0,12.0,138.0
1586822400,1232.0,14.0,203.0
1586908800,1295.0,16.0,240.0
1586995200,1402.0,17.0,277.0
1587081600,1546.0,17.0,347.0
1587168000,1615.0,17.0,377.0
1587254400,1676.0,17.0,400.0
1587340800,1852.0,19.0,447.0
1587427200,1995.0,19.0,489.0
1587513600,2135.0,19.0,515.0
1587600000,2289.0,20.0,560.0
1587686400,2482.0,25.0,604.0
1587772800,2601.0,25.0,646.0
1587859200,2717.0,25.0,682.0
1587945600,2835.0,25.0,720.0
1588032000,3027.0,25.0,774.0
1588118400,3138.0,25.0,819.0
1588204800,3402.0,25.0,866.0
1588291200,3597.0,25.0,922.0
1588377600,3857.0,25.0,985.0
1588464000,3920.0,27.0,1084.0
1588550400,4049.0,29.0,1173.0
1588636800,4205.0,29.0,1279.0
1588723200,4422.0,30.0,1408.0
1588809600,4578.0,30.0,1518.0
1588896000,4834.0,31.0,1631.0
1588982400,4975.0,31.0,1776.0
1589068800,5090.0,31.0,1941.0
1589155200,5207.0,32.0,2074.0
1589241600,5279.0,32.0,2223.0
1589328000,5417.0,32.0,2408.0
1589414400,5571.0,32.0,2531.0
1589500800,5689.0,34.0,2707.0
1589587200,5850.0,34.0,2980.0
1589673600,6157.0,34.0,3256.0
1589760000,6751.0,35.0,3469.0
1585180800,31.0,1.0,1.0
1585267200,31.0,1.0,1.0
1585353600,38.0,1.0,1.0
1585440000,42.0,1.0,1.0
1585526400,50.0,1.0,1.0
1585612800,59.0,1.0,1.0
1585699200,81.0,1.0,3.0
1585785600,110.0,3.0,4.0
1585872000,122.0,4.0,4.0
1585958400,126.0,4.0,4.0
1586044800,142.0,4.0,4.0
1586131200,158.0,6.0,4.0
1586217600,172.0,6.0,7.0
1586304000,179.0,6.0,9.0
1586390400,184.0,7.0,12.0
1586476800,189.0,7.0,22.0
1586563200,191.0,7.0,24.0
1586649600,197.0,8.0,25.0
1586736000,208.0,9.0,40.0
1586822400,216.0,9.0,41.0
1586908800,225.0,10.0,53.0
1586995200,234.0,11.0,53.0
1587081600,246.0,11.0,53.0
1587168000,262.0,12.0,60.0
1587254400,270.0,14.0,67.0
1587340800,281.0,14.0,69.0
1587427200,296.0,14.0,74.0
1587513600,303.0,14.0,74.0
1587600000,320.0,14.0,89.0
1587686400,336.0,14.0,94.0
1587772800,343.0,14.0,98.0
1587859200,355.0,14.0,106.0
1587945600,363.0,14.0,114.0
1588032000,374.0,14.0,124.0
1588118400,384.0,15.0,129.0
1588204800,396.0,17.0,144.0
1588291200,411.0,21.0,150.0
1588377600,435.0,22.0,152.0
1588464000,465.0,24.0,167.0
1588550400,490.0,24.0,173.0
1588636800,535.0,24.0,182.0
1588723200,582.0,26.0,190.0
1588809600,607.0,29.0,197.0
1588896000,621.0,29.0,202.0
1588982400,649.0,30.0,207.0
1589068800,672.0,32.0,239.0
1589155200,700.0,33.0,251.0
1589241600,715.0,36.0,259.0
1589328000,737.0,40.0,281.0
1589414400,758.0,42.0,284.0
1589500800,781.0,45.0,284.0
1589587200,830.0,50.0,301.0
1589673600,887.0,50.0,313.0
1589760000,912.0,50.0,336.0
1585180800,71.0,1.0,0.0
1585267200,86.0,1.0,1.0
1585353600,91.0,1.0,1.0
1585440000,94.0,1.0,1.0
1585526400,94.0,1.0,1.0
1585612800,112.0,1.0,6.0
1585699200,125.0,1.0,10.0
1585785600,125.0,1.0,10.0
1585872000,126.0,1.0,10.0
1585958400,135.0,1.0,16.0
1586044800,145.0,1.0,23.0
1586131200,145.0,1.0,23.0
1586217600,170.0,4.0,24.0
1586304000,184.0,5.0,30.0
1586390400,184.0,5.0,30.0
1586476800,250.0,7.0,52.0
1586563200,283.0,7.0,58.0
1586649600,283.0,7.0,58.0
1586736000,283.0,7.0,58.0
1586822400,387.0,8.0,66.0
1586908800,387.0,8.0,66.0
1586995200,449.0,11.0,79.0
1587081600,480.0,12.0,84.0
1587168000,510.0,12.0,93.0
1587254400,510.0,12.0,93.0
1587340800,510.0,12.0,93.0
1587427200,510.0,12.0,93.0
1587513600,510.0,12.0,93.0
1587600000,510.0,12.0,93.0
1587686400,510.0,12.0,93.0
1587772800,510.0,12.0,93.0
1587859200,510.0,12.0,93.0
1587945600,510.0,12.0,93.0
1588032000,510.0,12.0,93.0
1588118400,510.0,12.0,93.0
1588204800,799.0,22.0,249.0
1588291200,806.0,22.0,271.0
1588377600,823.0,22.0,336.0
1588464000,851.0,22.0,381.0
1588550400,855.0,26.0,403.0
1588636800,856.0,26.0,490.0
1588723200,856.0,26.0,490.0
1588809600,861.0,27.0,562.0
1588896000,861.0,27.0,562.0
1588982400,862.0,28.0,622.0
1589068800,870.0,28.0,653.0
1589155200,884.0,28.0,655.0
1589241600,919.0,29.0,671.0
1589328000,919.0,29.0,671.0
1589414400,944.0,29.0,690.0
1589500800,944.0,29.0,690.0
1589587200,944.0,29.0,690.0
1589673600,955.0,29.0,691.0
1589760000,955.0,29.0,691.0
1585958400,479.0,1.0,93.0
1586044800,556.0,1.0,99.0
1586131200,665.0,1.0,103.0
1586217600,743.0,1.0,105.0
1586304000,855.0,1.0,111.0
1586390400,910.0,1.0,111.0
1586476800,993.0,1.0,123.0
1586563200,1154.0,1.0,133.0
1586649600,1234.0,1.0,142.0
1586736000,1300.0,2.0,150.0
1586822400,1355.0,3.0,176.0
1586908800,1405.0,3.0,206.0
1586995200,1524.0,3.0,225.0
1587081600,1658.0,5.0,258.0
1587168000,1751.0,6.0,280.0
1587254400,1915.0,7.0,305.0
1587340800,1995.0,9.0,367.0
1587427200,2080.0,11.0,412.0
1587513600,2248.0,13.0,443.0
1587600000,2399.0,14.0,498.0
1587686400,2614.0,15.0,613.0
1587772800,2892.0,19.0,656.0
1587859200,3075.0,20.0,806.0
1587945600,3288.0,22.0,1012.0
1588032000,3440.0,23.0,1176.0
1588118400,3740.0,24.0,1389.0
1588204800,4024.0,26.0,1539.0
1588291200,4377.0,30.0,1602.0
1588377600,4619.0,33.0,1703.0
1588464000,4983.0,38.0,1776.0
1588550400,5278.0,40.0,1947.0
1588636800,5804.0,40.0,2032.0
1588723200,6289.0,42.0,2219.0
1588809600,6567.0,44.0,2381.0
1588896000,7208.0,47.0,2466.0
1588982400,7623.0,49.0,2622.0
1589068800,8688.0,58.0,2729.0
1589155200,9286.0,65.0,2907.0
1589241600,10277.0,75.0,3101.0
1589328000,11028.0,82.0,3263.0
1589414400,11975.0,88.0,3451.0
1589500800,12860.0,96.0,3640.0
1589587200,13802.0,107.0,3843.0
1589673600,14850.0,112.0,4093.0
1589760000,15691.0,118.0,4339.0
1585872000,130.0,1.0,6.0
1585958400,144.0,1.0,9.0
1586044800,147.0,1.0,9.0
1586131200,216.0,4.0,33.0
1586217600,228.0,4.0,33.0
1586304000,270.0,4.0,33.0
1586390400,280.0,4.0,35.0
1586476800,298.0,5.0,35.0
1586563200,339.0,5.0,44.0
1586649600,377.0,5.0,54.0
1586736000,419.0,5.0,67.0
1586822400,430.0,5.0,71.0
1586908800,449.0,5.0,78.0
1586995200,466.0,5.0,91.0
1587081600,489.0,5.0,114.0
1587168000,506.0,5.0,130.0
1587254400,554.0,5.0,133.0
1587340800,568.0,7.0,201.0
1587427200,590.0,7.0,216.0
1587513600,612.0,7.0,254.0
1587600000,631.0,8.0,302.0
1587686400,665.0,8.0,345.0
1587772800,665.0,8.0,345.0
1587859200,682.0,8.0,370.0
1587945600,695.0,8.0,395.0
1588032000,708.0,8.0,416.0
1588118400,729.0,8.0,437.0
1588204800,746.0,8.0,462.0
1588291200,756.0,8.0,504.0
1588377600,769.0,8.0,527.0
1588464000,795.0,10.0,564.0
1588550400,830.0,10.0,575.0
1588636800,843.0,11.0,600.0
1588723200,871.0,12.0,614.0
1588809600,895.0,12.0,637.0
1588896000,906.0,12.0,650.0
1588982400,931.0,12.0,658.0
1589068800,1002.0,12.0,675.0
1589155200,1016.0,12.0,688.0
1589241600,1037.0,12.0,709.0
1589328000,1044.0,12.0,726.0
1589414400,1082.0,12.0,735.0
1589500800,1111.0,14.0,745.0
1589587200,1117.0,14.0,783.0
1589673600,1138.0,14.0,804.0
1589760000,1216.0,14.0,827.0
1585872000,493.0,1.0,1.0
1585958400,509.0,1.0,1.0
1586044800,533.0,1.0,1.0
1586131200,542.0,1.0,16.0
1586217600,548.0,2.0,16.0
1586304000,577.0,2.0,16.0
1586390400,589.0,3.0,16.0
1586476800,612.0,3.0,16.0
1586563200,630.0,3.0,16.0
1586649600,651.0,5.0,16.0
1586736000,655.0,5.0,16.0
1586822400,657.0,5.0,16.0
1586908800,666.0,5.0,44.0
1586995200,675.0,5.0,57.0
1587081600,682.0,5.0,88.0
1587168000,712.0,5.0,88.0
1587254400,727.0,5.0,88.0
1587340800,739.0,5.0,88.0
1587427200,748.0,9.0,133.0
1587513600,761.0,11.0,133.0
1587600000,778.0,11.0,133.0
1587686400,784.0,12.0,267.0
1587772800,804.0,12.0,267.0
1587859200,812.0,12.0,267.0
1587945600,818.0,13.0,267.0
1588032000,836.0,13.0,267.0
1588118400,849.0,15.0,348.0
1588204800,858.0,15.0,348.0
1588291200,870.0,16.0,348.0
1588377600,871.0,16.0,348.0
1588464000,879.0,16.0,348.0
1588550400,896.0,16.0,348.0
1588636800,896.0,17.0,348.0
1588723200,900.0,17.0,464.0
1588809600,909.0,18.0,464.0
1588896000,928.0,18.0,464.0
1588982400,930.0,18.0,464.0
1589068800,939.0,18.0,464.0
1589155200,946.0,18.0,464.0
1589241600,950.0,18.0,627.0
1589328000,951.0,19.0,627.0
1589414400,962.0,19.0,627.0
1589500800,970.0,19.0,662.0
1589587200,997.0,19.0,662.0
1589673600,1008.0,19.0,662.0
1589760000,1009.0,19.0,662.0
1583798400,41.0,1.0,1.0
1583884800,61.0,3.0,1.0
1583971200,61.0,3.0,1.0
1584057600,77.0,3.0,1.0
1584144000,93.0,3.0,1.0
1584230400,110.0,3.0,1.0
1584316800,99.0,3.0,1.0
1584403200,120.0,3.0,3.0
1584489600,133.0,3.0,3.0
1584576000,157.0,4.0,4.0
1584662400,163.0,4.0,4.0
1584748800,187.0,4.0,4.0
1584835200,248.0,4.0,8.0
1584921600,267.0,4.0,8.0
1585008000,318.0,4.0,8.0
1585094400,333.0,6.0,20.0
1585180800,368.0,6.0,23.0
1585267200,391.0,8.0,27.0
1585353600,412.0,8.0,30.0
1585440000,438.0,10.0,30.0
1585526400,446.0,11.0,35.0
1585612800,470.0,12.0,37.0
1585699200,479.0,14.0,43.0
1585785600,494.0,16.0,46.0
1585872000,508.0,17.0,50.0
1585958400,520.0,17.0,54.0
1586044800,527.0,18.0,54.0
1586131200,541.0,19.0,60.0
1586217600,548.0,19.0,62.0
1586304000,576.0,19.0,62.0
1586390400,582.0,19.0,67.0
1586476800,609.0,20.0,76.0
1586563200,619.0,20.0,77.0
1586649600,630.0,20.0,80.0
1586736000,632.0,20.0,80.0
1586822400,641.0,21.0,80.0
1586908800,658.0,21.0,85.0
1586995200,663.0,21.0,86.0
1587081600,668.0,21.0,86.0
1587168000,672.0,21.0,99.0
1587254400,673.0,21.0,102.0
1587340800,677.0,21.0,103.0
1587427200,677.0,21.0,108.0
1587513600,682.0,22.0,113.0
1587600000,688.0,22.0,140.0
1587686400,696.0,22.0,140.0
1587772800,704.0,24.0,143.0
1587859200,707.0,24.0,145.0
1587945600,710.0,24.0,145.0
1588032000,717.0,24.0,145.0
1588118400,721.0,24.0,150.0
1588204800,725.0,24.0,150.0
1588291200,729.0,24.0,192.0
1588377600,733.0,25.0,197.0
1588464000,737.0,25.0,200.0
1588550400,740.0,25.0,200.0
1588636800,741.0,25.0,206.0
1588723200,750.0,25.0,206.0
1588809600,784.0,25.0,220.0
1588896000,796.0,26.0,223.0
1588982400,809.0,26.0,234.0
1589068800,845.0,26.0,234.0
1589155200,859.0,26.0,234.0
1589241600,870.0,26.0,234.0
1589328000,878.0,26.0,236.0
1589414400,886.0,26.0,236.0
1589500800,891.0,26.0,246.0
1589587200,902.0,26.0,247.0
1589673600,911.0,26.0,247.0
1589760000,931.0,26.0,251.0
1585958400,10.0,1.0,3.0
1586044800,13.0,3.0,3.0
1586131200,14.0,3.0,3.0
1586217600,14.0,3.0,3.0
1586304000,31.0,4.0,3.0
1586390400,31.0,4.0,3.0
1586476800,37.0,5.0,3.0
1586563200,48.0,5.0,3.0
1586649600,50.0,5.0,3.0
1586736000,59.0,6.0,4.0
1586822400,59.0,6.0,4.0
1586908800,59.0,6.0,4.0
1586995200,59.0,6.0,4.0
1587081600,76.0,7.0,7.0
1587168000,76.0,7.0,7.0
1587254400,91.0,8.0,7.0
1587340800,99.0,8.0,7.0
1587427200,101.0,8.0,7.0
1587513600,101.0,8.0,20.0
1587600000,101.0,8.0,20.0
1587686400,117.0,8.0,25.0
1587772800,120.0,11.0,25.0
1587859200,124.0,12.0,25.0
1587945600,124.0,12.0,25.0
1588032000,141.0,16.0,45.0
1588118400,141.0,16.0,45.0
1588204800,141.0,16.0,45.0
1588291200,152.0,18.0,45.0
1588377600,154.0,18.0,48.0
1588464000,158.0,18.0,58.0
1588550400,166.0,18.0,58.0
1588636800,170.0,20.0,58.0
1588723200,178.0,20.0,75.0
1588809600,189.0,20.0,79.0
1588896000,199.0,20.0,79.0
1588982400,199.0,20.0,79.0
1589068800,199.0,20.0,79.0
1589155200,211.0,20.0,85.0
1589241600,211.0,20.0,85.0
1589328000,213.0,20.0,101.0
1589414400,215.0,20.0,105.0
1589500800,219.0,20.0,108.0
1589587200,223.0,20.0,116.0
1589673600,226.0,21.0,120.0
1589760000,229.0,22.0,123.0
1585785600,11.0,1.0,0.0
1585872000,11.0,1.0,0.0
1585958400,18.0,1.0,0.0
1586044800,18.0,1.0,0.0
1586131200,19.0,1.0,1.0
1586217600,20.0,1.0,1.0
1586304000,21.0,1.0,8.0
1586390400,24.0,1.0,8.0
1586476800,24.0,1.0,8.0
1586563200,24.0,1.0,8.0
1586649600,25.0,1.0,9.0
1586736000,26.0,1.0,9.0
1586822400,35.0,1.0,9.0
1586908800,48.0,1.0,9.0
1586995200,49.0,1.0,11.0
1587081600,49.0,1.0,11.0
1587168000,49.0,1.0,11.0
1587254400,51.0,1.0,11.0
1587340800,51.0,1.0,15.0
1587427200,51.0,1.0,15.0
1587513600,59.0,1.0,15.0
1587600000,60.0,2.0,15.0
1587686400,61.0,2.0,18.0
1587772800,61.0,2.0,18.0
1587859200,61.0,2.0,18.0
1587945600,61.0,2.0,18.0
1588032000,61.0,2.0,18.0
1588118400,61.0,2.0,18.0
1588204800,61.0,3.0,18.0
1588291200,63.0,3.0,18.0
1588377600,63.0,3.0,22.0
1588464000,63.0,3.0,22.0
1588550400,63.0,3.0,23.0
1588636800,63.0,3.0,23.0
1588723200,64.0,3.0,24.0
1588809600,64.0,3.0,24.0
1588896000,64.0,3.0,24.0
1588982400,64.0,3.0,24.0
1589068800,64.0,3.0,24.0
1589155200,64.0,3.0,28.0
1589241600,64.0,3.0,28.0
1589328000,64.0,3.0,28.0
1589414400,64.0,3.0,28.0
1589500800,64.0,3.0,28.0
1589587200,65.0,3.0,28.0
1589673600,65.0,3.0,35.0
1589760000,65.0,3.0,35.0
1585958400,77.0,1.0,0.0
1586044800,77.0,1.0,0.0
1586131200,77.0,1.0,55.0
1586217600,78.0,1.0,55.0
1586304000,78.0,1.0,55.0
1586390400,78.0,1.0,55.0
1586476800,79.0,1.0,55.0
1586563200,79.0,1.0,55.0
1586649600,79.0,1.0,55.0
1586736000,79.0,1.0,55.0
1586822400,79.0,1.0,55.0
1586908800,79.0,1.0,55.0
1586995200,79.0,1.0,55.0
1587081600,79.0,1.0,55.0
1587168000,79.0,1.0,55.0
1587254400,81.0,1.0,55.0
1587340800,81.0,1.0,55.0
1587427200,81.0,1.0,55.0
1587513600,81.0,1.0,55.0
1587600000,81.0,1.0,55.0
1587686400,81.0,1.0,55.0
1587772800,81.0,1.0,55.0
1587859200,82.0,1.0,55.0
1587945600,82.0,1.0,55.0
1588032000,82.0,1.0,55.0
1588118400,82.0,1.0,55.0
1588204800,82.0,1.0,55.0
1588291200,82.0,1.0,55.0
1588377600,82.0,1.0,55.0
1588464000,82.0,1.0,55.0
1588550400,82.0,1.0,55.0
1588636800,82.0,1.0,55.0
1588723200,82.0,1.0,55.0
1588809600,82.0,1.0,55.0
1588896000,82.0,1.0,55.0
1588982400,82.0,1.0,55.0
1589068800,82.0,1.0,55.0
1589155200,82.0,1.0,55.0
1589241600,82.0,1.0,55.0
1589328000,82.0,1.0,55.0
1589414400,82.0,1.0,55.0
1589500800,82.0,1.0,55.0
1589587200,82.0,1.0,55.0
1589673600,82.0,1.0,55.0
1589760000,82.0,1.0,55.0
1584748800,83.0,1.0,1.0
1584835200,129.0,1.0,1.0
1584921600,179.0,1.0,1.0
1585008000,209.0,2.0,1.0
1585094400,274.0,4.0,1.0
1585180800,299.0,4.0,1.0
1585267200,358.0,5.0,1.0
1585353600,394.0,7.0,1.0
1585440000,460.0,7.0,1.0
1585526400,491.0,7.0,7.0
1585612800,537.0,8.0,7.0
1585699200,581.0,8.0,7.0
1585785600,649.0,9.0,7.0
1585872000,696.0,9.0,7.0
1585958400,771.0,11.0,7.0
1586044800,811.0,13.0,7.0
1586131200,843.0,15.0,8.0
1586217600,880.0,15.0,8.0
1586304000,912.0,15.0,8.0
1586390400,955.0,16.0,8.0
1586476800,999.0,22.0,54.0
1586563200,1026.0,23.0,54.0
1586649600,1053.0,23.0,97.0
1586736000,1062.0,24.0,101.0
1586822400,1070.0,29.0,101.0
1586908800,1091.0,30.0,138.0
1586995200,1128.0,32.0,178.0
1587081600,1149.0,33.0,210.0
1587168000,1239.0,33.0,228.0
1587254400,1298.0,35.0,242.0
1587340800,1326.0,37.0,242.0
1587427200,1350.0,38.0,298.0
1587513600,1370.0,38.0,357.0
1587600000,1398.0,40.0,399.0
1587686400,1410.0,40.0,430.0
1587772800,1426.0,41.0,460.0
1587859200,1438.0,41.0,467.0
1587945600,1449.0,41.0,474.0
1588032000,1344.0,44.0,536.0
1588118400,1375.0,45.0,563.0
1588204800,1385.0,45.0,589.0
1588291200,1399.0,45.0,594.0
1588377600,1406.0,46.0,632.0
1588464000,1410.0,46.0,635.0
1588550400,1419.0,46.0,638.0
1588636800,1423.0,46.0,678.0
1588723200,1428.0,48.0,718.0
1588809600,1433.0,49.0,739.0
1588896000,1436.0,49.0,765.0
1588982400,1444.0,49.0,828.0
1589068800,1479.0,50.0,828.0
1589155200,1485.0,50.0,833.0
1589241600,1491.0,50.0,850.0
1589328000,1505.0,54.0,908.0
1589414400,1511.0,54.0,934.0
1589500800,1523.0,54.0,965.0
1589587200,1534.0,55.0,988.0
1589673600,1541.0,56.0,997.0
1589760000,1547.0,59.0,997.0
1584144000,51.0,1.0,0.0
1584230400,59.0,1.0,0.0
1584316800,77.0,1.0,0.0
1584403200,140.0,1.0,0.0
1584489600,203.0,2.0,0.0
1584576000,335.0,4.0,0.0
1584662400,484.0,4.0,0.0
1584748800,670.0,8.0,0.0
1584835200,798.0,8.0,6.0
1584921600,875.0,8.0,6.0
1585008000,1099.0,8.0,6.0
1585094400,1333.0,8.0,6.0
1585180800,1453.0,9.0,6.0
1585267200,1605.0,15.0,40.0
1585353600,1831.0,18.0,40.0
1585440000,1950.0,21.0,40.0
1585526400,1988.0,22.0,40.0
1585612800,2178.0,23.0,80.0
1585699200,2319.0,29.0,80.0
1585785600,2487.0,30.0,80.0
1585872000,2612.0,31.0,500.0
1585958400,2729.0,31.0,500.0
1586044800,2804.0,36.0,500.0
1586131200,2843.0,41.0,500.0
1586217600,2970.0,44.0,500.0
1586304000,3034.0,46.0,500.0
1586390400,3115.0,52.0,500.0
1586476800,3223.0,54.0,500.0
1586563200,3270.0,62.0,500.0
1586649600,3281.0,66.0,500.0
1586736000,3292.0,69.0,500.0
1586822400,3307.0,67.0,500.0
1586908800,3373.0,69.0,526.0
1586995200,3444.0,69.0,552.0
1587081600,3480.0,72.0,579.0
1587168000,3537.0,72.0,601.0
1587254400,3550.0,73.0,627.0
1587340800,3558.0,75.0,637.0
1587427200,3618.0,78.0,670.0
1587513600,3654.0,80.0,711.0
1587600000,3665.0,83.0,728.0
