Country/Region,ObservationDate,SNo,Confirmed,date_sec
Cameroon,03/28/2020,9451,91.0,1585353600
Cameroon,03/29/2020,9762,139.0,1585440000
Cameroon,03/30/2020,10074,139.0,1585526400
Cameroon,03/31/2020,10387,193.0,1585612800
Cameroon,04/01/2020,10700,233.0,1585699200
Cameroon,04/02/2020,11013,306.0,1585785600
Cameroon,04/03/2020,11328,509.0,1585872000
Cameroon,04/04/2020,11643,555.0,1585958400
Cameroon,04/05/2020,11959,650.0,1586044800
Cameroon,04/06/2020,12278,658.0,1586131200
Cameroon,04/07/2020,12598,658.0,1586217600
Cameroon,04/08/2020,12918,730.0,1586304000
Cameroon,04/09/2020,13238,730.0,1586390400
Cameroon,04/10/2020,13558,820.0,1586476800
Cameroon,04/11/2020,13879,820.0,1586563200
Cameroon,04/12/2020,14200,820.0,1586649600
Cameroon,04/13/2020,14520,820.0,1586736000
Cameroon,04/14/2020,14840,848.0,1586822400
Cameroon,04/15/2020,15160,848.0,1586908800
Cameroon,04/16/2020,15480,996.0,1586995200
Cameroon,04/17/2020,15800,996.0,1587081600
Cameroon,04/18/2020,16120,1017.0,1587168000
Cameroon,04/19/2020,16440,1017.0,1587254400
Cameroon,04/20/2020,16760,1163.0,1587340800
Cameroon,04/21/2020,17080,1163.0,1587427200
Cameroon,04/22/2020,17400,1163.0,1587513600
Cameroon,04/23/2020,17719,1334.0,1587600000
Canada,01/26/2020,216,1.0,1579996800
Canada,01/27/2020,262,1.0,1580083200
Canada,01/28/2020,627,2.0,1580169600
Canada,01/29/2020,731,2.0,1580256000
Canada,01/30/2020,841,3.0,1580342400
Canada,01/31/2020,966,3.0,1580428800
Canada,02/01/2020,1085,4.0,1580515200
Canada,02/02/2020,1220,4.0,1580601600
Canada,02/03/2020,1356,4.0,1580688000
Canada,02/04/2020,2250,4.0,1580774400
Canada,02/05/2020,2451,5.0,1580860800
Canada,02/06/2020,2664,5.0,1580947200
Canada,02/07/2020,2881,7.0,1581033600
Canada,02/08/2020,3097,7.0,1581120000
Canada,02/09/2020,3314,7.0,1581206400
Canada,02/10/2020,3531,7.0,1581292800
Canada,02/11/2020,3747,7.0,1581379200
Canada,02/12/2020,3966,7.0,1581465600
Canada,02/13/2020,4186,7.0,1581552000
Canada,02/14/2020,4408,7.0,1581638400
Canada,02/15/2020,4633,7.0,1581724800
Canada,02/16/2020,4858,7.0,1581811200
Canada,02/17/2020,5081,8.0,1581897600
Canada,02/18/2020,5306,8.0,1581984000
Canada,02/19/2020,5532,8.0,1582070400
Canada,02/20/2020,5761,8.0,1582156800
Canada,02/21/2020,5998,9.0,1582243200
Canada,02/22/2020,6251,9.0,1582329600
Canada,02/23/2020,6503,9.0,1582416000
Canada,02/24/2020,6755,10.0,1582502400
Canada,02/25/2020,7033,11.0,1582588800
Canada,02/26/2020,7326,11.0,1582675200
Canada,02/27/2020,7632,13.0,1582761600
Canada,02/28/2020,10624,14.0,1582848000
Canada,02/29/2020,11087,20.0,1582934400
Canada,03/01/2020,11585,24.0,1583020800
Canada,03/02/2020,12102,27.0,1583107200
Canada,03/03/2020,12687,30.0,1583193600
Canada,03/04/2020,13309,33.0,1583280000
Canada,03/05/2020,13951,37.0,1583366400
Canada,03/06/2020,18373,49.0,1583452800
Canada,03/07/2020,23333,54.0,1583539200
Canada,03/08/2020,24717,64.0,1583625600
Canada,03/09/2020,17371,76.0,1583712000
Canada,03/10/2020,18456,79.0,1583798400
Canada,03/11/2020,24157,108.0,1583884800
Canada,03/12/2020,25258,117.0,1583971200
Canada,03/13/2020,41967,193.0,1584057600
Canada,03/14/2020,38698,196.0,1584144000
Canada,03/15/2020,52134,250.0,1584230400
Canada,03/16/2020,66613,415.0,1584316800
Canada,03/17/2020,69600,478.0,1584403200
Canada,03/18/2020,72592,657.0,1584489600
Canada,03/19/2020,75738,800.0,1584576000
Canada,03/20/2020,78995,943.0,1584662400
Canada,03/21/2020,89853,1278.0,1584748800
Canada,03/22/2020,94217,1470.0,1584835200
Canada,03/23/2020,89602,2088.0,1584921600
Canada,03/24/2020,92862,2790.0,1585008000
Canada,03/25/2020,96184,3251.0,1585094400
Canada,03/26/2020,117715,4042.0,1585180800
Canada,03/27/2020,121706,4682.0,1585267200
Canada,03/28/2020,125734,5576.0,1585353600
Canada,03/29/2020,129777,6280.0,1585440000
Canada,03/30/2020,133833,7398.0,1585526400
Canada,03/31/2020,137903,8527.0,1585612800
Canada,04/01/2020,141972,9560.0,1585699200
Canada,04/02/2020,146066,11284.0,1585785600
Canada,04/03/2020,150161,12437.0,1585872000
Canada,04/04/2020,154267,12978.0,1585958400
Canada,04/05/2020,158403,15756.0,1586044800
Canada,04/06/2020,162563,16563.0,1586131200
Canada,04/07/2020,166723,17872.0,1586217600
Canada,04/08/2020,170883,19141.0,1586304000
Canada,04/09/2020,175043,20654.0,1586390400
Canada,04/10/2020,179216,22059.0,1586476800
Canada,04/11/2020,183389,23316.0,1586563200
Canada,04/12/2020,187551,24299.0,1586649600
Canada,04/13/2020,191711,25680.0,1586736000
Canada,04/14/2020,195871,27035.0,1586822400
Canada,04/15/2020,200031,28209.0,1586908800
Canada,04/16/2020,204191,30809.0,1586995200
Canada,04/17/2020,208351,32814.0,1587081600
Canada,04/18/2020,212511,34356.0,1587168000
Canada,04/19/2020,216671,35633.0,1587254400
Canada,04/20/2020,220831,37658.0,1587340800
Canada,04/21/2020,224991,39402.0,1587427200
Canada,04/22/2020,211557,41650.0,1587513600
Canada,04/23/2020,215395,43286.0,1587600000
Cape Verde,03/21/2020,7585,1.0,1584748800
Cayman Islands,03/13/2020,5255,1.0,1584057600
Cayman Islands,03/14/2020,5602,1.0,1584144000
Cayman Islands,03/15/2020,5856,1.0,1584230400
Central African Republic,03/15/2020,5857,1.0,1584230400
Central African Republic,03/16/2020,6129,1.0,1584316800
Central African Republic,03/17/2020,6409,1.0,1584403200
Central African Republic,03/18/2020,6690,1.0,1584489600
Central African Republic,03/19/2020,6983,1.0,1584576000
Central African Republic,03/20/2020,7256,3.0,1584662400
Central African Republic,03/21/2020,7559,3.0,1584748800
Central African Republic,03/22/2020,7645,3.0,1584835200
Central African Republic,03/23/2020,7944,3.0,1584921600
Central African Republic,03/24/2020,8238,3.0,1585008000
Central African Republic,03/25/2020,8536,3.0,1585094400
Central African Republic,03/26/2020,8838,3.0,1585180800
Central African Republic,03/27/2020,9145,3.0,1585267200
Central African Republic,03/28/2020,9452,3.0,1585353600
Central African Republic,03/29/2020,9763,3.0,1585440000
Central African Republic,03/30/2020,10075,3.0,1585526400
Central African Republic,03/31/2020,10388,3.0,1585612800
Central African Republic,04/01/2020,10701,3.0,1585699200
Central African Republic,04/02/2020,11014,3.0,1585785600
Central African Republic,04/03/2020,11329,8.0,1585872000
Central African Republic,04/04/2020,11644,8.0,1585958400
Central African Republic,04/05/2020,11960,8.0,1586044800
Central African Republic,04/06/2020,12279,8.0,1586131200
Central African Republic,04/07/2020,12599,8.0,1586217600
Central African Republic,04/08/2020,12919,8.0,1586304000
Central African Republic,04/09/2020,13239,8.0,1586390400
Central African Republic,04/10/2020,13559,8.0,1586476800
Central African Republic,04/11/2020,13880,8.0,1586563200
Central African Republic,04/12/2020,14201,8.0,1586649600
Central African Republic,04/13/2020,14521,11.0,1586736000
Central African Republic,04/14/2020,14841,11.0,1586822400
Central African Republic,04/15/2020,15161,12.0,1586908800
Central African Republic,04/16/2020,15481,12.0,1586995200
Central African Republic,04/17/2020,15801,12.0,1587081600
Central African Republic,04/18/2020,16121,12.0,1587168000
Central African Republic,04/19/2020,16441,12.0,1587254400
Central African Republic,04/20/2020,16761,12.0,1587340800
Central African Republic,04/21/2020,17081,14.0,1587427200
Central African Republic,04/22/2020,17401,14.0,1587513600
Central African Republic,04/23/2020,17720,16.0,1587600000
Chad,03/19/2020,6984,1.0,1584576000
Chad,03/20/2020,7281,1.0,1584662400
Chad,03/21/2020,7586,1.0,1584748800
Chad,03/22/2020,7646,1.0,1584835200
Chad,03/23/2020,7945,1.0,1584921600
Chad,03/24/2020,8239,3.0,1585008000
Chad,03/25/2020,8537,3.0,1585094400
Chad,03/26/2020,8839,3.0,1585180800
Chad,03/27/2020,9146,3.0,1585267200
Chad,03/28/2020,9453,3.0,1585353600
Chad,03/29/2020,9764,3.0,1585440000
Chad,03/30/2020,10076,5.0,1585526400
Chad,03/31/2020,10389,7.0,1585612800
Chad,04/01/2020,10702,7.0,1585699200
Chad,04/02/2020,11015,8.0,1585785600
Chad,04/03/2020,11330,8.0,1585872000
Chad,04/04/2020,11645,9.0,1585958400
Chad,04/05/2020,11961,9.0,1586044800
Chad,04/06/2020,12280,9.0,1586131200
Chad,04/07/2020,12600,10.0,1586217600
Chad,04/08/2020,12920,10.0,1586304000
Chad,04/09/2020,13240,11.0,1586390400
Chad,04/10/2020,13560,11.0,1586476800
Chad,04/11/2020,13881,11.0,1586563200
Chad,04/12/2020,14202,18.0,1586649600
Chad,04/13/2020,14522,23.0,1586736000
Chad,04/14/2020,14842,23.0,1586822400
Chad,04/15/2020,15162,23.0,1586908800
Chad,04/16/2020,15482,27.0,1586995200
Chad,04/17/2020,15802,27.0,1587081600
Chad,04/18/2020,16122,33.0,1587168000
Chad,04/19/2020,16442,33.0,1587254400
Chad,04/20/2020,16762,33.0,1587340800
Chad,04/21/2020,17082,33.0,1587427200
Chad,04/22/2020,17402,33.0,1587513600
Chad,04/23/2020,17721,33.0,1587600000
Channel Islands,03/10/2020,4686,1.0,1583798400
Chile,03/03/2020,3199,1.0,1583193600
Chile,03/04/2020,3358,1.0,1583280000
Chile,03/05/2020,3488,4.0,1583366400
Chile,03/06/2020,3671,4.0,1583452800
Chile,03/07/2020,3876,4.0,1583539200
Chile,03/08/2020,4094,8.0,1583625600
Chile,03/09/2020,4352,8.0,1583712000
Chile,03/10/2020,4613,13.0,1583798400
Chile,03/11/2020,4805,23.0,1583884800
Chile,03/12/2020,5029,23.0,1583971200
Chile,03/13/2020,5283,43.0,1584057600
Chile,03/14/2020,5470,61.0,1584144000
Chile,03/15/2020,5722,74.0,1584230400
Chile,03/16/2020,5951,155.0,1584316800
Chile,03/17/2020,6220,201.0,1584403200
Chile,03/18/2020,6497,238.0,1584489600
Chile,03/19/2020,6793,238.0,1584576000
Chile,03/20/2020,7063,434.0,1584662400
Chile,03/21/2020,7359,537.0,1584748800
Chile,03/22/2020,7647,632.0,1584835200
Chile,03/23/2020,7946,746.0,1584921600
Chile,03/24/2020,8240,922.0,1585008000
Chile,03/25/2020,8538,1142.0,1585094400
Chile,03/26/2020,8840,1306.0,1585180800
Chile,03/27/2020,9147,1610.0,1585267200
Chile,03/28/2020,9454,1909.0,1585353600
Chile,03/29/2020,9765,2139.0,1585440000
Chile,03/30/2020,10077,2449.0,1585526400
Chile,03/31/2020,10390,2738.0,1585612800
Chile,04/01/2020,10703,3031.0,1585699200
Chile,04/02/2020,11016,3404.0,1585785600
Chile,04/03/2020,11331,3737.0,1585872000
Chile,04/04/2020,11646,4161.0,1585958400
Chile,04/05/2020,11962,4471.0,1586044800
Chile,04/06/2020,12281,4815.0,1586131200
Chile,04/07/2020,12601,5116.0,1586217600
Chile,04/08/2020,12921,5546.0,1586304000
Chile,04/09/2020,13241,5972.0,1586390400
Chile,04/10/2020,13561,6501.0,1586476800
Chile,04/11/2020,13882,6927.0,1586563200
Chile,04/12/2020,14203,7213.0,1586649600
Chile,04/13/2020,14523,7525.0,1586736000
Chile,04/14/2020,14843,7917.0,1586822400
Chile,04/15/2020,15163,8273.0,1586908800
Chile,04/16/2020,15483,8807.0,1586995200
Chile,04/17/2020,15803,9252.0,1587081600
Chile,04/18/2020,16123,9730.0,1587168000
Chile,04/19/2020,16443,10088.0,1587254400
Chile,04/20/2020,16763,10507.0,1587340800
Chile,04/21/2020,17083,10832.0,1587427200
Chile,04/22/2020,17403,11296.0,1587513600
Chile,04/23/2020,17722,11812.0,1587600000
Colombia,03/06/2020,3715,1.0,1583452800
Colombia,03/07/2020,3930,1.0,1583539200
Colombia,03/08/2020,4173,1.0,1583625600
Colombia,03/09/2020,4437,1.0,1583712000
Colombia,03/10/2020,4660,3.0,1583798400
Colombia,03/11/2020,4843,9.0,1583884800
Colombia,03/12/2020,5072,9.0,1583971200
Colombia,03/13/2020,5314,13.0,1584057600
Colombia,03/14/2020,5509,22.0,1584144000
Colombia,03/15/2020,5746,34.0,1584230400
Colombia,03/16/2020,5997,54.0,1584316800
Colombia,03/17/2020,6274,65.0,1584403200
Colombia,03/18/2020,6538,93.0,1584489600
Colombia,03/19/2020,6833,102.0,1584576000
Colombia,03/20/2020,7123,128.0,1584662400
Colombia,03/21/2020,7405,196.0,1584748800
Colombia,03/22/2020,7648,231.0,1584835200
Colombia,03/23/2020,7947,277.0,1584921600
Colombia,03/24/2020,8241,378.0,1585008000
Colombia,03/25/2020,8539,470.0,1585094400
Colombia,03/26/2020,8841,491.0,1585180800
Colombia,03/27/2020,9148,539.0,1585267200
Colombia,03/28/2020,9455,608.0,1585353600
Colombia,03/29/2020,9766,702.0,1585440000
Colombia,03/30/2020,10078,798.0,1585526400
Colombia,03/31/2020,10391,906.0,1585612800
Colombia,04/01/2020,10704,1065.0,1585699200
Colombia,04/02/2020,11017,1161.0,1585785600
Colombia,04/03/2020,11332,1267.0,1585872000
Colombia,04/04/2020,11647,1406.0,1585958400
Colombia,04/05/2020,11963,1485.0,1586044800
Colombia,04/06/2020,12282,1579.0,1586131200
Colombia,04/07/2020,12602,1780.0,1586217600
Colombia,04/08/2020,12922,2054.0,1586304000
Colombia,04/09/2020,13242,2223.0,1586390400
Colombia,04/10/2020,13562,2473.0,1586476800
Colombia,04/11/2020,13883,2709.0,1586563200
Colombia,04/12/2020,14204,2776.0,1586649600
Colombia,04/13/2020,14524,2852.0,1586736000
Colombia,04/14/2020,14844,2979.0,1586822400
Colombia,04/15/2020,15164,3105.0,1586908800
Colombia,04/16/2020,15484,3233.0,1586995200
Colombia,04/17/2020,15804,3439.0,1587081600
Colombia,04/18/2020,16124,3439.0,1587168000
Colombia,04/19/2020,16444,3792.0,1587254400
Colombia,04/20/2020,16764,3977.0,1587340800
Colombia,04/21/2020,17084,4149.0,1587427200
Colombia,04/22/2020,17404,4356.0,1587513600
Colombia,04/23/2020,17723,4561.0,1587600000
Congo (Brazzaville),03/15/2020,5859,1.0,1584230400
Congo (Brazzaville),03/16/2020,6131,1.0,1584316800
Congo (Brazzaville),03/17/2020,6411,1.0,1584403200
Congo (Brazzaville),03/18/2020,6692,1.0,1584489600
Congo (Brazzaville),03/19/2020,6956,3.0,1584576000
Congo (Brazzaville),03/20/2020,7257,3.0,1584662400
Congo (Brazzaville),03/21/2020,7560,3.0,1584748800
Congo (Brazzaville),03/22/2020,7649,3.0,1584835200
Congo (Brazzaville),03/23/2020,7948,4.0,1584921600
Congo (Brazzaville),03/24/2020,8242,4.0,1585008000
Congo (Brazzaville),03/25/2020,8540,4.0,1585094400
Congo (Brazzaville),03/26/2020,8842,4.0,1585180800
Congo (Brazzaville),03/27/2020,9149,4.0,1585267200
Congo (Brazzaville),03/28/2020,9456,4.0,1585353600
Congo (Brazzaville),03/29/2020,9767,19.0,1585440000
Congo (Brazzaville),03/30/2020,10079,19.0,1585526400
Congo (Brazzaville),03/31/2020,10392,19.0,1585612800
Congo (Brazzaville),04/01/2020,10705,19.0,1585699200
Congo (Brazzaville),04/02/2020,11018,22.0,1585785600
Congo (Brazzaville),04/03/2020,11333,22.0,1585872000
Congo (Brazzaville),04/04/2020,11648,22.0,1585958400
Congo (Brazzaville),04/05/2020,11964,45.0,1586044800
Congo (Brazzaville),04/06/2020,12283,45.0,1586131200
Congo (Brazzaville),04/07/2020,12603,45.0,1586217600
Congo (Brazzaville),04/08/2020,12923,45.0,1586304000
Congo (Brazzaville),04/09/2020,13243,60.0,1586390400
Congo (Brazzaville),04/10/2020,13563,60.0,1586476800
Congo (Brazzaville),04/11/2020,13884,60.0,1586563200
Congo (Brazzaville),04/12/2020,14205,60.0,1586649600
Congo (Brazzaville),04/13/2020,14525,60.0,1586736000
Congo (Brazzaville),04/14/2020,14845,60.0,1586822400
Congo (Brazzaville),04/15/2020,15165,117.0,1586908800
Congo (Brazzaville),04/16/2020,15485,117.0,1586995200
Congo (Brazzaville),04/17/2020,15805,143.0,1587081600
Congo (Brazzaville),04/18/2020,16125,143.0,1587168000
Congo (Brazzaville),04/19/2020,16445,143.0,1587254400
Congo (Brazzaville),04/20/2020,16765,160.0,1587340800
Congo (Brazzaville),04/21/2020,17085,165.0,1587427200
Congo (Brazzaville),04/22/2020,17405,186.0,1587513600
Congo (Brazzaville),04/23/2020,17724,186.0,1587600000
Congo (Kinshasa),03/11/2020,4904,1.0,1583884800
Congo (Kinshasa),03/12/2020,5125,1.0,1583971200
Congo (Kinshasa),03/13/2020,5208,2.0,1584057600
Congo (Kinshasa),03/14/2020,5583,2.0,1584144000
Congo (Kinshasa),03/15/2020,5840,2.0,1584230400
Congo (Kinshasa),03/16/2020,6115,2.0,1584316800
Congo (Kinshasa),03/17/2020,6385,3.0,1584403200
Congo (Kinshasa),03/18/2020,6661,4.0,1584489600
Congo (Kinshasa),03/19/2020,6915,14.0,1584576000
Congo (Kinshasa),03/20/2020,7207,18.0,1584662400
Congo (Kinshasa),03/21/2020,7505,23.0,1584748800
Congo (Kinshasa),03/22/2020,7650,30.0,1584835200
Congo (Kinshasa),03/23/2020,7949,36.0,1584921600
Congo (Kinshasa),03/24/2020,8243,45.0,1585008000
Congo (Kinshasa),03/25/2020,8541,48.0,1585094400
Congo (Kinshasa),03/26/2020,8843,51.0,1585180800
Congo (Kinshasa),03/27/2020,9150,51.0,1585267200
Congo (Kinshasa),03/28/2020,9457,65.0,1585353600
Congo (Kinshasa),03/29/2020,9768,65.0,1585440000
Congo (Kinshasa),03/30/2020,10080,81.0,1585526400
Congo (Kinshasa),03/31/2020,10393,98.0,1585612800
Congo (Kinshasa),04/01/2020,10706,109.0,1585699200
Congo (Kinshasa),04/02/2020,11019,134.0,1585785600
Congo (Kinshasa),04/03/2020,11334,134.0,1585872000
Congo (Kinshasa),04/04/2020,11649,154.0,1585958400
Congo (Kinshasa),04/05/2020,11965,154.0,1586044800
Congo (Kinshasa),04/06/2020,12284,161.0,1586131200
Congo (Kinshasa),04/07/2020,12604,180.0,1586217600
Congo (Kinshasa),04/08/2020,12924,180.0,1586304000
Congo (Kinshasa),04/09/2020,13244,180.0,1586390400
Congo (Kinshasa),04/10/2020,13564,215.0,1586476800
Congo (Kinshasa),04/11/2020,13885,223.0,1586563200
Congo (Kinshasa),04/12/2020,14206,234.0,1586649600
Congo (Kinshasa),04/13/2020,14526,235.0,1586736000
Congo (Kinshasa),04/14/2020,14846,241.0,1586822400
Congo (Kinshasa),04/15/2020,15166,254.0,1586908800
Congo (Kinshasa),04/16/2020,15486,267.0,1586995200
Congo (Kinshasa),04/17/2020,15806,287.0,1587081600
Congo (Kinshasa),04/18/2020,16126,307.0,1587168000
Congo (Kinshasa),04/19/2020,16446,327.0,1587254400
Congo (Kinshasa),04/20/2020,16766,332.0,1587340800
Congo (Kinshasa),04/21/2020,17086,350.0,1587427200
Congo (Kinshasa),04/22/2020,17406,359.0,1587513600
Congo (Kinshasa),04/23/2020,17725,377.0,1587600000
Costa Rica,03/06/2020,3716,1.0,1583452800
Costa Rica,03/07/2020,3931,1.0,1583539200
Costa Rica,03/08/2020,4108,5.0,1583625600
Costa Rica,03/09/2020,4349,9.0,1583712000
Costa Rica,03/10/2020,4624,9.0,1583798400
Costa Rica,03/11/2020,4825,13.0,1583884800
Costa Rica,03/12/2020,5030,22.0,1583971200
Costa Rica,03/13/2020,5301,23.0,1584057600
Costa Rica,03/14/2020,5501,26.0,1584144000
Costa Rica,03/15/2020,5759,27.0,1584230400
Costa Rica,03/16/2020,6018,35.0,1584316800
Costa Rica,03/17/2020,6296,41.0,1584403200
Costa Rica,03/18/2020,6571,50.0,1584489600
Costa Rica,03/19/2020,6854,69.0,1584576000
Costa Rica,03/20/2020,7140,89.0,1584662400
Costa Rica,03/21/2020,7439,117.0,1584748800
Costa Rica,03/22/2020,7651,134.0,1584835200
Costa Rica,03/23/2020,7950,158.0,1584921600
Costa Rica,03/24/2020,8244,177.0,1585008000
Costa Rica,03/25/2020,8542,201.0,1585094400
Costa Rica,03/26/2020,8844,231.0,1585180800
Costa Rica,03/27/2020,9151,263.0,1585267200
Costa Rica,03/28/2020,9458,295.0,1585353600
Costa Rica,03/29/2020,9769,314.0,1585440000
Costa Rica,03/30/2020,10081,330.0,1585526400
Costa Rica,03/31/2020,10394,347.0,1585612800
Costa Rica,04/01/2020,10707,375.0,1585699200
Costa Rica,04/02/2020,11020,396.0,1585785600
Costa Rica,04/03/2020,11335,416.0,1585872000
Costa Rica,04/04/2020,11650,435.0,1585958400
Costa Rica,04/05/2020,11966,454.0,1586044800
Costa Rica,04/06/2020,12285,467.0,1586131200
Costa Rica,04/07/2020,12605,483.0,1586217600
Costa Rica,04/08/2020,12925,502.0,1586304000
Costa Rica,04/09/2020,13245,539.0,1586390400
Costa Rica,04/10/2020,13565,558.0,1586476800
Costa Rica,04/11/2020,13886,577.0,1586563200
Costa Rica,04/12/2020,14207,595.0,1586649600
Costa Rica,04/13/2020,14527,612.0,1586736000
Costa Rica,04/14/2020,14847,618.0,1586822400
Costa Rica,04/15/2020,15167,626.0,1586908800
Costa Rica,04/16/2020,15487,642.0,1586995200
Costa Rica,04/17/2020,15807,649.0,1587081600
Costa Rica,04/18/2020,16127,655.0,1587168000
Costa Rica,04/19/2020,16447,660.0,1587254400
Costa Rica,04/20/2020,16767,662.0,1587340800
Costa Rica,04/21/2020,17087,669.0,1587427200
Costa Rica,04/22/2020,17407,681.0,1587513600
Costa Rica,04/23/2020,17726,686.0,1587600000
Croatia,02/25/2020,2357,1.0,1582588800
Croatia,02/26/2020,2438,3.0,1582675200
Croatia,02/27/2020,2542,3.0,1582761600
Croatia,02/28/2020,2644,5.0,1582848000
Croatia,02/29/2020,2760,6.0,1582934400
Croatia,03/01/2020,2882,7.0,1583020800
Croatia,03/02/2020,3010,7.0,1583107200
Croatia,03/03/2020,3154,9.0,1583193600
Croatia,03/04/2020,3306,10.0,1583280000
Croatia,03/05/2020,3473,10.0,1583366400
Croatia,03/06/2020,3653,11.0,1583452800
Croatia,03/07/2020,3852,12.0,1583539200
Croatia,03/08/2020,4083,12.0,1583625600
Croatia,03/09/2020,4344,12.0,1583712000
Croatia,03/10/2020,4612,14.0,1583798400
Croatia,03/11/2020,4817,19.0,1583884800
Croatia,03/12/2020,5038,19.0,1583971200
Croatia,03/13/2020,5189,32.0,1584057600
Croatia,03/14/2020,5486,38.0,1584144000
Croatia,03/15/2020,5731,49.0,1584230400
Croatia,03/16/2020,5990,57.0,1584316800
Croatia,03/17/2020,6275,65.0,1584403200
Croatia,03/18/2020,6548,81.0,1584489600
Croatia,03/19/2020,6831,105.0,1584576000
Croatia,03/20/2020,7124,128.0,1584662400
Croatia,03/21/2020,7402,206.0,1584748800
Croatia,03/22/2020,7652,254.0,1584835200
Croatia,03/23/2020,7951,315.0,1584921600
Croatia,03/24/2020,8245,382.0,1585008000
Croatia,03/25/2020,8543,442.0,1585094400
Croatia,03/26/2020,8845,495.0,1585180800
Croatia,03/27/2020,9152,586.0,1585267200
Croatia,03/28/2020,9459,657.0,1585353600
Croatia,03/29/2020,9770,713.0,1585440000
Croatia,03/30/2020,10082,790.0,1585526400
Croatia,03/31/2020,10395,867.0,1585612800
Croatia,04/01/2020,10708,963.0,1585699200
Croatia,04/02/2020,11021,1011.0,1585785600
Croatia,04/03/2020,11336,1079.0,1585872000
Croatia,04/04/2020,11651,1126.0,1585958400
Croatia,04/05/2020,11967,1182.0,1586044800
Croatia,04/06/2020,12286,1222.0,1586131200
Croatia,04/07/2020,12606,1282.0,1586217600
Croatia,04/08/2020,12926,1343.0,1586304000
Croatia,04/09/2020,13246,1407.0,1586390400
Croatia,04/10/2020,13566,1495.0,1586476800
Croatia,04/11/2020,13887,1534.0,1586563200
Croatia,04/12/2020,14208,1600.0,1586649600
Croatia,04/13/2020,14528,1650.0,1586736000
Croatia,04/14/2020,14848,1704.0,1586822400
Croatia,04/15/2020,15168,1741.0,1586908800
Croatia,04/16/2020,15488,1791.0,1586995200
Croatia,04/17/2020,15808,1814.0,1587081600
Croatia,04/18/2020,16128,1832.0,1587168000
Croatia,04/19/2020,16448,1871.0,1587254400
Croatia,04/20/2020,16768,1881.0,1587340800
Croatia,04/21/2020,17088,1908.0,1587427200
Croatia,04/22/2020,17408,1950.0,1587513600
Croatia,04/23/2020,17727,1981.0,1587600000
Cuba,03/12/2020,5101,3.0,1583971200
Cuba,03/13/2020,5242,4.0,1584057600
Cuba,03/14/2020,5567,4.0,1584144000
Cuba,03/15/2020,5823,4.0,1584230400
Cuba,03/16/2020,6098,4.0,1584316800
Cuba,03/17/2020,6377,5.0,1584403200
Cuba,03/18/2020,6646,7.0,1584489600
Cuba,03/19/2020,6923,11.0,1584576000
Cuba,03/20/2020,7211,16.0,1584662400
Cuba,03/21/2020,7510,21.0,1584748800
Cuba,03/22/2020,7653,35.0,1584835200
Cuba,03/23/2020,7952,40.0,1584921600
Cuba,03/24/2020,8246,48.0,1585008000
Cuba,03/25/2020,8544,57.0,1585094400
Cuba,03/26/2020,8846,67.0,1585180800
Cuba,03/27/2020,9153,80.0,1585267200
Cuba,03/28/2020,9460,119.0,1585353600
Cuba,03/29/2020,9771,139.0,1585440000
Cuba,03/30/2020,10083,170.0,1585526400
Cuba,03/31/2020,10396,186.0,1585612800
Cuba,04/01/2020,10709,212.0,1585699200
Cuba,04/02/2020,11022,233.0,1585785600
Cuba,04/03/2020,11337,269.0,1585872000
Cuba,04/04/2020,11652,288.0,1585958400
Cuba,04/05/2020,11968,320.0,1586044800
Cuba,04/06/2020,12287,350.0,1586131200
Cuba,04/07/2020,12607,396.0,1586217600
Cuba,04/08/2020,12927,457.0,1586304000
Cuba,04/09/2020,13247,515.0,1586390400
Cuba,04/10/2020,13567,564.0,1586476800
Cuba,04/11/2020,13888,620.0,1586563200
Cuba,04/12/2020,14209,669.0,1586649600
Cuba,04/13/2020,14529,726.0,1586736000
Cuba,04/14/2020,14849,766.0,1586822400
Cuba,04/15/2020,15169,814.0,1586908800
Cuba,04/16/2020,15489,862.0,1586995200
Cuba,04/17/2020,15809,923.0,1587081600
Cuba,04/18/2020,16129,986.0,1587168000
Cuba,04/19/2020,16449,1035.0,1587254400
Cuba,04/20/2020,16769,1087.0,1587340800
Cuba,04/21/2020,17089,1137.0,1587427200
Cuba,04/22/2020,17409,1189.0,1587513600
Cuba,04/23/2020,17728,1235.0,1587600000
Curacao,03/14/2020,5605,1.0,1584144000
Curacao,03/15/2020,5861,1.0,1584230400
Cyprus,03/09/2020,4407,2.0,1583712000
Cyprus,03/10/2020,4661,3.0,1583798400
Cyprus,03/11/2020,4862,6.0,1583884800
Cyprus,03/12/2020,5082,6.0,1583971200
Cyprus,03/13/2020,5325,14.0,1584057600
Cyprus,03/14/2020,5502,26.0,1584144000
Cyprus,03/15/2020,5760,26.0,1584230400
Cyprus,03/16/2020,6020,33.0,1584316800
Cyprus,03/17/2020,6294,46.0,1584403200
Cyprus,03/18/2020,6573,49.0,1584489600
Cyprus,03/19/2020,6856,67.0,1584576000
Cyprus,03/20/2020,7160,67.0,1584662400
Cyprus,03/21/2020,7454,84.0,1584748800
Cyprus,03/22/2020,7654,95.0,1584835200
Cyprus,03/23/2020,7953,116.0,1584921600
Cyprus,03/24/2020,8247,124.0,1585008000
Cyprus,03/25/2020,8545,132.0,1585094400
Cyprus,03/26/2020,8847,146.0,1585180800
